Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.0515  1.7174    -5.7548 -0.0804
      1  -1.5591  1.8284    -6.7481 -0.6074
      2  -1.9256  1.9983    -7.4259 -0.8622
      3  -3.7867  2.6469    -8.7989 -0.8614
      4  -2.7412  2.1943    -8.0685 -0.8263
      5  -2.3717  1.8591    -7.1542 -0.8635
      6  -3.4227  2.0433    -8.1419 -1.0731
      7  -3.2122  1.8192    -7.5566 -1.1943
      8  -3.0306  1.5848    -6.5695 -1.2723
      9  -2.5353  1.3090    -4.9700 -1.1546
     10  -2.2159  1.1614    -3.9289 -1.0630
     11  -2.4991  1.1116    -4.1806 -1.4116
     12  -2.3093  0.9588    -3.5207 -1.3624
     13  -2.4221  0.8428    -3.5254 -1.6332
     14  -2.2954  0.7240    -3.1836 -1.5998
     15  -2.2293  0.6074    -3.0493 -1.5922
     16  -2.3147  0.5275    -3.0839 -1.7790
     17  -2.3844  0.4646    -3.1130 -1.9214
     18  -2.3168  0.4074    -2.9638 -1.8974
     19  -2.3594  0.3587    -2.9906 -1.9911

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0911  0.0640     0.0000  0.1888
      1   0.0841  0.0657     0.0000  0.1879
      2   0.0780  0.0675     0.0000  0.1877
      3   0.0095  0.0135     0.0000  0.0335
      4   0.0131  0.0163     0.0000  0.0427
      5   0.0155  0.0166     0.0000  0.0458
      6   0.0064  0.0056     0.0000  0.0134
      7   0.0075  0.0054     0.0000  0.0138
      8   0.0083  0.0051     0.0000  0.0144
      9   0.0092  0.0056     0.0001  0.0171
     10   0.0100  0.0059     0.0001  0.0185
     11   0.0098  0.0058     0.0001  0.0181
     12   0.0107  0.0060     0.0001  0.0192
     13   0.0113  0.0063     0.0003  0.0200
     14   0.0122  0.0065     0.0005  0.0207
     15   0.0128  0.0065     0.0007  0.0216
     16   0.0137  0.0068     0.0009  0.0234
     17   0.0145  0.0070     0.0011  0.0247
     18   0.0153  0.0072     0.0013  0.0257
     19   0.0161  0.0073     0.0016  0.0265

