trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  352 200.00  0.00 800.00 17.20  0
  1  652 370.00  0.00 800.00  3.00  1
  2  707 400.00  0.00 800.00  4.30  1
  3  672 380.00  0.00 800.00  6.44  1
  4  674 380.00  0.00 800.00 10.80  0
  5  636 360.00  0.00 800.00  6.44  1
  6  691 390.00  0.00 800.00  8.60  1
  7 1419 790.00  0.00 800.00 156.00  0
  8  765 430.00  0.00 800.00 12.90  0
  9  801 450.00  0.00 800.00 12.90  0
 10  799 450.00  0.00 800.00  8.60  0
 11  744 420.00  0.00 800.00  6.44  0
 12  762 430.00  0.00 800.00  6.44  0
 13  707 400.00  0.00 800.00  4.30  1
 14  780 440.00  0.00 800.00  6.44  0
 15  798 450.00  0.00 800.00  6.44  0
 16  600 340.00  0.00 800.00  6.44  0
 17  653 370.00  0.00 800.00  4.30  1
 18  582 330.00  0.00 800.00  6.44  0
 19  509 290.00  0.00 800.00  4.30  1
