trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  440 250.00  0.00 800.00 10.80  0
  1  687 390.00  0.00 800.00  2.00  1
  2  742 420.00  0.00 800.00  3.00  1
  3  707 400.00  0.00 800.00  4.30  0
  4  724 410.00  0.00 800.00  3.00  1
  5  725 410.00  0.00 800.00  4.30  0
  6  724 410.00  0.00 800.00  4.30  0
  7  724 400.00  0.00 800.00  4.30  0
  8  724 400.00  0.00 800.00  4.30  0
  9  724 390.00  0.00 800.00  4.30  0
 10  724 390.00  0.00 800.00  4.30  0
 11  724 420.00  0.00 800.00  2.00  0
 12  633 360.00  0.00 800.00  2.00  1
 13  669 380.00  0.00 800.00  2.00  1
 14  687 390.00  0.00 800.00  2.00  1
 15  580 330.00  0.00 800.00  3.00  1
 16  760 430.00  0.00 800.00  3.00  1
 17  724 410.00  0.00 800.00  3.00  1
 18  724 420.00  0.00 800.00  4.30  0
 19  724 410.00  0.00 800.00  2.00  1
