Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.0004  2.5108    -9.0396 -1.2144
      1  -2.6917  1.2611    -4.6224 -0.9669
      2  -3.7165  0.7645    -4.7184 -2.9322
      3  -3.3018  0.5763    -3.9465 -2.8590
      4  -3.0375  0.5180    -3.5653 -2.7000
      5  -2.8760  0.5186    -3.3148 -2.5284
      6  -2.6428  0.8748    -3.2923 -1.5813
      7  -2.7501  0.6565    -3.2230 -2.3763
      8  -2.6548  0.5968    -3.1172 -2.2606
      9  -2.6682  0.4385    -3.1038 -2.4498
     10  -2.6297  0.3552    -2.9583 -2.4419
     11  -2.6489  0.2664    -2.9598 -2.6260
     12  -2.6417  0.2009    -2.9129 -2.6387
     13  -2.6518  0.1583    -2.9375 -2.6478
     14  -2.6404  0.1188    -2.8934 -2.6476
     15  -2.6463  0.1145    -2.8963 -2.6503
     16  -2.6397  0.1700    -2.8927 -2.6454
     17  -2.6419  0.1277    -2.8925 -2.6490
     18  -2.6388  0.0953    -2.8902 -2.6491
     19  -2.6373  0.0725    -2.8892 -2.6493

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0585     0.0074  0.1899
      1   0.1022  0.0586     0.0070  0.1899
      2   0.1016  0.0589     0.0062  0.1898
      3   0.1028  0.0583     0.0079  0.1900
      4   0.1018  0.0583     0.0076  0.1897
      5   0.1006  0.0592     0.0064  0.1897
      6   0.0470  0.0406     0.0001  0.1275
      7   0.0566  0.0416     0.0020  0.1368
      8   0.0602  0.0433     0.0029  0.1437
      9   0.0645  0.0426     0.0074  0.1465
     10   0.0707  0.0437     0.0095  0.1532
     11   0.0772  0.0432     0.0146  0.1576
     12   0.0785  0.0427     0.0166  0.1582
     13   0.0847  0.0428     0.0211  0.1634
     14   0.0899  0.0425     0.0249  0.1667
     15   0.0911  0.0427     0.0260  0.1683
     16   0.0718  0.0357     0.0182  0.1357
     17   0.0750  0.0353     0.0220  0.1380
     18   0.0778  0.0349     0.0251  0.1404
     19   0.0807  0.0348     0.0282  0.1428

