trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  938 530.00  0.00 800.00  1.00  1
  1  698 390.00  0.00 800.00 104.00  0
  2  783 440.00  0.00 800.00 12.90  1
  3  661 370.00  0.00 800.00 52.00  0
  4  732 410.00  0.00 800.00 26.00  0
  5  695 390.00  0.00 800.00 21.50  0
  6  676 380.00  0.00 800.00 17.20  0
  7  710 400.00  0.00 800.00 10.80  1
  8  694 390.00  0.00 800.00 17.20  0
  9  710 390.00  0.00 800.00  8.60  1
 10  801 450.00  0.00 800.00 12.90  0
 11  728 410.00  0.00 800.00 10.80  1
 12  801 470.00  0.00 800.00 17.20  0
 13  801 430.00  0.00 800.00 10.80  1
 14  694 390.00  0.00 800.00 17.20  0
 15  801 450.00  0.00 800.00 10.80  1
 16  694 400.00  0.00 800.00 12.90  0
 17  728 410.00  0.00 800.00 10.80  1
 18  712 400.00  0.00 800.00 17.20  0
 19  623 350.00  0.00 800.00 21.50  0
