Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.2291  1.4285    -6.9504 -5.2769
      1  -6.1825  1.0032    -7.3545 -4.8247
      2  -5.5761  0.8830    -6.4343 -4.2894
      3  -5.1619  0.9191    -6.0071 -3.7008
      4  -4.8481  0.9561    -5.7352 -3.2641
      5  -4.5313  0.9931    -5.4965 -2.8706
      6  -4.0265  1.1372    -5.2981 -2.1139
      7  -4.3103  0.8837    -5.2581 -3.1823
      8  -4.4702  0.7282    -5.2569 -3.7921
      9  -4.2772  0.8169    -5.1303 -3.4567
     10  -4.0282  1.2890    -6.7317 -2.0900
     11  -3.9897  1.0349    -5.2620 -2.6884
     12  -3.9665  0.8436    -4.9546 -2.9373
     13  -4.0542  0.6911    -4.9278 -3.3035
     14  -4.1166  0.5740    -4.9199 -3.5409
     15  -4.1615  0.4849    -4.9202 -3.7129
     16  -4.1142  0.4167    -4.7603 -3.7080
     17  -4.1671  0.3658    -4.7985 -3.7997
     18  -4.1277  0.3208    -4.7088 -3.7873
     19  -4.0815  0.2913    -4.6459 -3.7635

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1030  0.0597     0.0017  0.1902
      1   0.0996  0.0611     0.0005  0.1899
      2   0.0924  0.0622     0.0001  0.1887
      3   0.0748  0.0601     0.0001  0.1826
      4   0.0552  0.0511     0.0001  0.1617
      5   0.0359  0.0352     0.0001  0.1072
      6   0.0174  0.0151     0.0001  0.0437
      7   0.0213  0.0166     0.0001  0.0497
      8   0.0247  0.0178     0.0001  0.0551
      9   0.0206  0.0151     0.0001  0.0463
     10   0.0100  0.0079     0.0000  0.0213
     11   0.0110  0.0076     0.0000  0.0222
     12   0.0117  0.0073     0.0001  0.0226
     13   0.0129  0.0076     0.0003  0.0244
     14   0.0139  0.0078     0.0006  0.0257
     15   0.0149  0.0079     0.0009  0.0266
     16   0.0159  0.0081     0.0012  0.0274
     17   0.0169  0.0083     0.0015  0.0289
     18   0.0178  0.0084     0.0019  0.0304
     19   0.0187  0.0086     0.0023  0.0318

