Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.2291  1.4285    -6.9504 -5.2769
      1  -6.1825  1.0032    -7.3545 -4.8247
      2  -5.7420  0.8454    -6.5775 -4.5588
      3  -5.3905  0.8048    -6.1404 -4.1880
      4  -5.1637  0.7816    -5.8860 -3.9342
      5  -4.8449  0.8327    -5.6536 -3.4669
      6  -4.5219  0.8760    -5.4374 -3.0399
      7  -4.0649  0.9658    -5.1522 -2.4174
      8  -3.5268  1.0966    -4.8505 -1.6350
      9  -3.8329  0.8280    -4.8790 -2.7150
     10  -3.9880  0.6646    -4.8946 -3.2324
     11  -4.1149  0.5717    -4.9357 -3.5265
     12  -4.2767  0.5543    -5.0302 -3.7566
     13  -4.1965  0.4846    -4.8846 -3.7330
     14  -4.2669  0.4189    -4.9135 -3.9214
     15  -4.2014  0.3713    -4.7367 -3.8689
     16  -4.2125  0.3144    -4.7344 -3.9539
     17  -4.2662  0.2805    -4.7654 -4.0038
     18  -4.2208  0.2479    -4.7075 -3.9898
     19  -4.2502  0.2186    -4.7143 -4.0341

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1030  0.0597     0.0017  0.1902
      1   0.0996  0.0611     0.0005  0.1899
      2   0.0972  0.0613     0.0012  0.1895
      3   0.0890  0.0616     0.0010  0.1878
      4   0.0795  0.0595     0.0014  0.1838
      5   0.0578  0.0509     0.0009  0.1633
      6   0.0376  0.0352     0.0006  0.1089
      7   0.0203  0.0169     0.0002  0.0504
      8   0.0123  0.0085     0.0001  0.0258
      9   0.0143  0.0093     0.0002  0.0286
     10   0.0160  0.0098     0.0006  0.0315
     11   0.0175  0.0102     0.0009  0.0335
     12   0.0173  0.0099     0.0009  0.0328
     13   0.0185  0.0103     0.0012  0.0343
     14   0.0199  0.0107     0.0017  0.0367
     15   0.0211  0.0111     0.0022  0.0388
     16   0.0218  0.0110     0.0029  0.0393
     17   0.0230  0.0114     0.0036  0.0409
     18   0.0243  0.0118     0.0046  0.0431
     19   0.0257  0.0121     0.0062  0.0451

