trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  432 250.00  0.00 800.00  0.43  0
  1    0  10.00  0.00 800.00  0.43  1
  2    0  10.00  0.00 800.00  0.43  1
  3    0  10.00  0.00 800.00  0.43  1
  4    0  10.00  0.00 800.00  0.71  1
  5    0  10.00  0.00 800.00  0.71  1
  6  769 430.00  0.00 800.00 52.00  0
  7 1421 790.00  0.00 800.00 520.00  0
  8  817 460.00  0.00 800.00  8.60  0
  9 1420 790.00  0.00 800.00 260.00  0
 10  815 460.00  0.00 800.00  4.30  0
 11 1420 790.00  0.00 800.00 156.00  0
 12  742 420.00  0.00 800.00  3.00  0
 13  813 460.00  0.00 800.00  2.00  0
 14  849 480.00  0.00 800.00  2.00  0
 15  813 470.00  0.00 800.00  1.00  0
 16  831 470.00  0.00 800.00  2.00  0
 17  831 460.00  0.00 800.00  1.00  0
 18 1064 600.00  0.00 800.00  1.00  0
 19 1064 610.00  0.00 800.00  0.71  0
