Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.0015  1.4166    -3.9228 -0.2133
      1  -3.0275  0.9950    -4.1914 -2.1445
      2  -2.5758  0.7882    -3.2876 -2.0682
      3  -2.3035  0.7573    -2.8458 -1.8783
      4  -2.4690  0.7166    -2.9154 -2.1973
      5  -2.4002  0.5530    -2.6386 -2.1993
      6  -2.3589  1.1271    -4.2066 -1.5354
      7  -2.2305  1.0573    -3.2375 -1.3701
      8  -2.2266  0.8092    -2.6279 -1.8936
      9  -2.4876  1.2031    -5.2117 -1.8629
     10  -2.3938  0.9238    -3.0430 -2.0228
     11  -2.3178  0.9527    -2.9648 -1.9208
     12  -2.2622  0.7268    -2.6355 -2.0445
     13  -2.1970  0.6174    -2.5928 -2.0225
     14  -2.1533  0.4881    -2.5137 -2.0268
     15  -2.1456  0.3688    -2.4979 -2.1159
     16  -2.1254  0.2858    -2.3740 -2.1159
     17  -2.1150  0.2158    -2.3686 -2.1164
     18  -2.1174  0.1634    -2.3686 -2.1211
     19  -2.1065  0.3713    -2.3686 -1.9428

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0989  0.0602     0.0021  0.1895
      1   0.0978  0.0608     0.0013  0.1894
      2   0.1001  0.0600     0.0025  0.1898
      3   0.0995  0.0603     0.0024  0.1897
      4   0.1014  0.0596     0.0028  0.1899
      5   0.1119  0.0568     0.0098  0.1915
      6   0.0495  0.0408     0.0001  0.1268
      7   0.0520  0.0427     0.0001  0.1335
      8   0.0600  0.0422     0.0005  0.1393
      9   0.0348  0.0268     0.0000  0.0813
     10   0.0383  0.0262     0.0001  0.0834
     11   0.0365  0.0248     0.0001  0.0791
     12   0.0394  0.0243     0.0017  0.0810
     13   0.0430  0.0251     0.0041  0.0859
     14   0.0464  0.0253     0.0076  0.0893
     15   0.0489  0.0249     0.0107  0.0913
     16   0.0519  0.0250     0.0137  0.0944
     17   0.0541  0.0248     0.0156  0.0961
     18   0.0563  0.0246     0.0184  0.0980
     19   0.0373  0.0171     0.0085  0.0647

