trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  912 510.00  0.00 800.00 26.00  0
  1  744 420.00  0.00 800.00  6.44  1
  2  695 390.00  0.00 800.00 21.50  0
  3  693 390.00  0.00 800.00 12.90  0
  4  745 420.00  0.00 800.00  8.60  0
  5  744 420.00  0.00 800.00  6.44  1
  6  674 380.00  0.00 800.00 10.80  0
  7  637 360.00  0.00 800.00  8.60  1
  8  674 390.00  0.00 800.00  8.60  1
  9  674 400.00  0.00 800.00 12.90  0
 10  745 420.00  0.00 800.00  8.60  1
 11  745 420.00  0.00 800.00 10.80  0
 12  745 430.00  0.00 800.00  6.44  1
 13  745 430.00  0.00 800.00 10.80  0
 14  745 410.00  0.00 800.00  6.44  0
 15  710 400.00  0.00 800.00 10.80  0
 16  710 420.00  0.00 800.00 12.90  0
 17  710 420.00  0.00 800.00 12.90  0
 18  781 440.00  0.00 800.00  8.60  1
 19  763 430.00  0.00 800.00  8.60  0
