Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.4704  1.4012    -3.8726 -0.1427
      1  -2.1608  1.1788    -4.2799 -1.3428
      2  -2.6865  1.1452    -4.9282 -1.9544
      3  -2.3614  1.1459    -4.6347 -1.8503
      4  -2.2182  0.8643    -2.6384 -1.8665
      5  -2.2130  0.6772    -2.5936 -2.1151
      6  -2.1601  0.4953    -2.4716 -2.1160
      7  -2.1519  0.3760    -2.4565 -2.1239
      8  -2.1302  0.2711    -2.3705 -2.1239
      9  -2.2860  0.7134    -2.6278 -2.1235
     10  -2.2267  0.5477    -2.6058 -2.1237
     11  -2.2099  0.4147    -2.6001 -2.1277
     12  -2.1786  0.5749    -2.4473 -2.1200
     13  -2.1452  0.4258    -2.3706 -2.1208
     14  -2.1283  0.3045    -2.3684 -2.1214
     15  -2.2428  0.7593    -2.6101 -2.1151
     16  -2.1891  0.5609    -2.5673 -2.1170
     17  -2.1657  0.5742    -2.4288 -2.0890
     18  -2.1468  0.4286    -2.3758 -2.1179
     19  -2.1286  0.3173    -2.3706 -2.1187

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0992  0.0618     0.0001  0.1900
      1   0.0941  0.0628     0.0001  0.1892
      2   0.0797  0.0618     0.0001  0.1852
      3   0.0922  0.0638     0.0001  0.1892
      4   0.1027  0.0604     0.0001  0.1905
      5   0.1145  0.0571     0.0073  0.1922
      6   0.1205  0.0537     0.0204  0.1927
      7   0.1275  0.0504     0.0325  0.1935
      8   0.1312  0.0479     0.0415  0.1938
      9   0.0769  0.0448     0.0046  0.1579
     10   0.0814  0.0437     0.0136  0.1607
     11   0.0852  0.0426     0.0206  0.1628
     12   0.0716  0.0383     0.0111  0.1395
     13   0.0755  0.0374     0.0178  0.1421
     14   0.0766  0.0367     0.0214  0.1426
     15   0.0433  0.0236     0.0016  0.0816
     16   0.0455  0.0228     0.0078  0.0826
     17   0.0454  0.0231     0.0071  0.0829
     18   0.0475  0.0224     0.0111  0.0843
     19   0.0494  0.0220     0.0143  0.0857

