trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  632 360.00  0.00 800.00  1.00  1
  1  753 420.00  0.00 800.00 156.00  1
  2 1043 580.00  0.00 800.00 520.00  0
  3  701 390.00  0.00 800.00 520.00  0
  4  754 420.00  0.00 800.00 260.00  1
  5  844 470.00  0.00 800.00 260.00  1
  6  701 390.00  0.00 800.00 520.00  0
  7  593 330.00  0.00 800.00 520.00  0
  8  611 340.00  0.00 800.00 520.00  0
  9  611 360.00  0.00 800.00 260.00  1
 10  611 320.00  0.00 800.00 260.00  1
 11  611 350.00  0.00 800.00 260.00  1
 12  611 340.00  0.00 800.00 260.00  1
 13  611 320.00  0.00 800.00 260.00  1
 14  611 320.00  0.00 800.00 260.00  1
 15  611 340.00  0.00 800.00 260.00  1
 16  611 350.00  0.00 800.00 260.00  1
 17  611 330.00  0.00 800.00 260.00  1
 18  611 320.00  0.00 800.00 260.00  1
 19  611 360.00  0.00 800.00 260.00  1
