Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.4679  2.2611    -9.0883 -2.0667
      1  -3.6625  1.2867    -5.6586 -1.8395
      2  -2.7262  0.8581    -3.8988 -1.6315
      3  -3.3170  0.5802    -3.9483 -2.9058
      4  -3.5964  0.5068    -4.1233 -3.3624
      5  -3.7457  0.4972    -4.2489 -3.5505
      6  -3.6874  0.3474    -3.9499 -3.5479
      7  -3.5807  0.6660    -4.0165 -3.2901
      8  -3.6958  0.6799    -4.1623 -3.4428
      9  -3.7189  0.5557    -4.1050 -3.5278
     10  -3.7157  0.4244    -4.0271 -3.6575
     11  -3.6947  0.3100    -3.9471 -3.6729
     12  -3.6946  0.2300    -3.9460 -3.6948
     13  -3.6929  0.1711    -3.9452 -3.6966
     14  -3.6924  0.1295    -3.9446 -3.6981
     15  -3.6899  0.0964    -3.9435 -3.6981
     16  -3.6900  0.0768    -3.9432 -3.6989
     17  -3.6888  0.0616    -3.9425 -3.6989
     18  -3.6894  0.0522    -3.9424 -3.6997
     19  -3.6901  0.0451    -3.9423 -3.7006

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1050  0.0578     0.0081  0.1903
      1   0.1047  0.0580     0.0076  0.1903
      2   0.1047  0.0582     0.0077  0.1903
      3   0.1065  0.0574     0.0088  0.1905
      4   0.1068  0.0576     0.0086  0.1907
      5   0.1059  0.0582     0.0077  0.1906
      6   0.1165  0.0543     0.0185  0.1920
      7   0.0638  0.0429     0.0005  0.1434
      8   0.0629  0.0425     0.0001  0.1413
      9   0.0707  0.0433     0.0037  0.1491
     10   0.0759  0.0425     0.0095  0.1524
     11   0.0802  0.0411     0.0169  0.1547
     12   0.0830  0.0403     0.0217  0.1562
     13   0.0842  0.0397     0.0242  0.1567
     14   0.0853  0.0393     0.0265  0.1573
     15   0.0859  0.0390     0.0281  0.1575
     16   0.0865  0.0387     0.0292  0.1578
     17   0.0869  0.0385     0.0301  0.1579
     18   0.0876  0.0382     0.0312  0.1582
     19   0.0884  0.0380     0.0325  0.1587

