Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6138  2.7292    -9.0005 -0.4871
      1  -2.3177  1.4674    -4.6059 -0.2524
      2  -1.1489  0.9225    -2.3418 -0.1313
      3  -1.7942  0.7002    -2.5178 -1.3304
      4  -1.5054  0.6357    -2.0118 -1.1610
      5  -1.6619  0.6119    -2.0962 -1.4270
      6  -2.0337  1.0946    -3.7809 -1.4948
      7  -2.1092  1.0144    -3.6500 -1.6376
      8  -1.9569  0.7811    -2.5358 -1.6343
      9  -1.8811  0.6002    -2.2660 -1.6345
     10  -1.8438  0.9196    -2.3667 -1.4286
     11  -1.7572  0.9128    -2.2456 -1.3525
     12  -1.7192  0.7012    -2.1032 -1.4782
     13  -1.8613  0.8756    -2.3487 -1.5680
     14  -1.9238  0.8545    -2.3849 -1.6081
     15  -1.8541  0.6351    -2.2279 -1.6116
     16  -1.8207  0.8402    -2.2797 -1.5184
     17  -1.7764  0.6413    -2.1423 -1.5919
     18  -1.7162  0.6003    -2.0978 -1.5735
     19  -1.6678  0.4988    -2.0718 -1.5579

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0070  0.1898
      1   0.1018  0.0586     0.0071  0.1898
      2   0.1022  0.0585     0.0077  0.1899
      3   0.1010  0.0590     0.0060  0.1898
      4   0.1019  0.0589     0.0066  0.1899
      5   0.1029  0.0586     0.0068  0.1901
      6   0.0450  0.0381     0.0001  0.1184
      7   0.0473  0.0398     0.0001  0.1249
      8   0.0555  0.0404     0.0015  0.1328
      9   0.0617  0.0404     0.0052  0.1381
     10   0.0369  0.0252     0.0001  0.0807
     11   0.0373  0.0261     0.0001  0.0830
     12   0.0407  0.0258     0.0026  0.0859
     13   0.0315  0.0195     0.0002  0.0639
     14   0.0320  0.0197     0.0004  0.0647
     15   0.0338  0.0192     0.0030  0.0658
     16   0.0268  0.0159     0.0005  0.0525
     17   0.0285  0.0155     0.0025  0.0535
     18   0.0297  0.0161     0.0031  0.0556
     19   0.0319  0.0165     0.0048  0.0588

