Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6138  2.7292    -9.0005 -0.4871
      1  -2.1764  1.3958    -4.3373 -0.2377
      2  -1.1463  0.9177    -2.3396 -0.1312
      3  -1.7905  0.6909    -2.5048 -1.3307
      4  -1.5049  0.6336    -2.0090 -1.1629
      5  -1.6608  0.6088    -2.0939 -1.4279
      6  -1.6000  0.4580    -1.8489 -1.4231
      7  -1.6098  0.3442    -1.8481 -1.5923
      8  -1.5956  0.2469    -1.8444 -1.5926
      9  -1.5981  0.1843    -1.8442 -1.5986
     10  -1.5933  0.1327    -1.8423 -1.5987
     11  -1.5878  0.0960    -1.8382 -1.5986
     12  -1.5660  0.3870    -1.8403 -1.3827
     13  -1.5865  0.3020    -1.8407 -1.5127
     14  -1.5771  0.2372    -1.8381 -1.5036
     15  -1.5777  0.1750    -1.8379 -1.5559
     16  -1.5750  0.1332    -1.8371 -1.5600
     17  -1.5774  0.1011    -1.8371 -1.5890
     18  -1.5783  0.0800    -1.8371 -1.5904
     19  -1.5773  0.0686    -1.8367 -1.5901

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0070  0.1898
      1   0.1020  0.0586     0.0071  0.1899
      2   0.1023  0.0584     0.0080  0.1899
      3   0.1013  0.0589     0.0063  0.1898
      4   0.1021  0.0588     0.0069  0.1899
      5   0.1031  0.0585     0.0071  0.1901
      6   0.1126  0.0558     0.0142  0.1915
      7   0.1205  0.0527     0.0236  0.1924
      8   0.1228  0.0510     0.0297  0.1926
      9   0.1282  0.0485     0.0381  0.1932
     10   0.1294  0.0475     0.0418  0.1933
     11   0.1337  0.0453     0.0492  0.1938
     12   0.0659  0.0368     0.0116  0.1324
     13   0.0720  0.0368     0.0166  0.1381
     14   0.0761  0.0371     0.0199  0.1425
     15   0.0775  0.0365     0.0228  0.1432
     16   0.0791  0.0361     0.0250  0.1442
     17   0.0803  0.0357     0.0275  0.1447
     18   0.0809  0.0354     0.0286  0.1450
     19   0.0833  0.0354     0.0304  0.1473

