Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6249  2.7245    -9.0018 -0.4988
      1  -2.3275  1.4657    -4.6079 -0.2589
      2  -3.4755  0.8678    -4.7133 -2.4452
      3  -4.0069  0.6408    -4.8351 -3.4489
      4  -4.2915  0.5625    -4.9593 -3.9616
      5  -4.5987  0.6570    -5.5214 -4.2816
      6  -4.4645  0.3640    -4.8055 -4.2699
      7  -4.4701  0.2930    -4.7816 -4.2992
      8  -4.4714  0.2498    -4.7661 -4.3120
      9  -4.4520  0.1607    -4.7327 -4.3107
     10  -4.4535  0.1378    -4.7325 -4.3189
     11  -4.4501  0.1153    -4.7301 -4.3196
     12  -4.4480  0.1045    -4.7281 -4.3196
     13  -4.4476  0.0992    -4.7276 -4.3207
     14  -4.4485  0.0950    -4.7276 -4.3245
     15  -4.4484  0.0931    -4.7274 -4.3252
     16  -4.4481  0.0920    -4.7271 -4.3254
     17  -4.4482  0.0912    -4.7270 -4.3261
     18  -4.4492  0.0889    -4.7270 -4.3304
     19  -4.4492  0.0885    -4.7270 -4.3309

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1020  0.0586     0.0071  0.1899
      1   0.1022  0.0585     0.0074  0.1899
      2   0.1015  0.0588     0.0066  0.1898
      3   0.1016  0.0586     0.0068  0.1898
      4   0.1021  0.0585     0.0070  0.1899
      5   0.0942  0.0601     0.0038  0.1884
      6   0.1076  0.0570     0.0110  0.1907
      7   0.1099  0.0557     0.0153  0.1909
      8   0.1110  0.0550     0.0177  0.1910
      9   0.1161  0.0528     0.0246  0.1916
     10   0.1168  0.0523     0.0263  0.1916
     11   0.1187  0.0512     0.0296  0.1918
     12   0.1211  0.0501     0.0329  0.1921
     13   0.1221  0.0495     0.0349  0.1922
     14   0.1223  0.0493     0.0356  0.1922
     15   0.1229  0.0490     0.0368  0.1923
     16   0.1244  0.0483     0.0388  0.1924
     17   0.1250  0.0479     0.0399  0.1925
     18   0.1253  0.0477     0.0407  0.1925
     19   0.1260  0.0473     0.0420  0.1926

