trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  521 290.00  0.00 800.00 520.00  1
  1 1043 580.00  0.00 800.00 520.00  0
  2  791 440.00  0.00 800.00 520.00  0
  3  683 380.00  0.00 800.00 520.00  1
  4  683 370.00  0.00 800.00 260.00  1
  5  683 360.00  0.00 800.00 260.00  1
  6  683 360.00  0.00 800.00 260.00  1
  7  683 390.00  0.00 800.00 260.00  1
  8  683 370.00  0.00 800.00 260.00  1
  9  791 440.00  0.00 800.00 520.00  1
 10  791 440.00  0.00 800.00 260.00  1
 11  791 420.00  0.00 800.00 260.00  1
 12  791 420.00  0.00 800.00 260.00  1
 13  791 440.00  0.00 800.00 260.00  1
 14  791 450.00  0.00 800.00 260.00  1
 15  791 460.00  0.00 800.00 260.00  1
 16  791 460.00  0.00 800.00 260.00  1
 17  791 460.00  0.00 800.00 260.00  1
 18  791 460.00  0.00 800.00 260.00  1
 19  791 420.00  0.00 800.00 260.00  1
