Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.3414  1.3872    -6.6390 -5.8108
      1  -6.3226  1.0476    -7.4456 -5.2601
      2  -5.8743  0.9988    -6.7036 -4.3310
      3  -6.1958  0.9051    -6.9346 -5.5444
      4  -6.2756  0.6535    -6.8424 -6.0727
      5  -6.3092  0.4943    -6.8282 -6.1080
      6  -6.3254  0.3891    -6.8191 -6.1271
      7  -6.3336  0.3207    -6.8124 -6.1409
      8  -6.3371  0.2789    -6.8076 -6.1480
      9  -6.5788  0.4831    -7.4409 -6.3327
     10  -6.5831  0.4361    -7.3884 -6.3385
     11  -6.5833  0.4066    -7.3563 -6.3414
     12  -6.5819  0.3870    -7.3349 -6.3435
     13  -6.5798  0.3722    -7.3128 -6.3456
     14  -6.5776  0.3601    -7.2908 -6.3476
     15  -6.5754  0.3495    -7.2691 -6.3496
     16  -6.5731  0.3401    -7.2481 -6.3510
     17  -6.5707  0.3316    -7.2280 -6.3522
     18  -6.5684  0.3238    -7.2087 -6.3530
     19  -6.5660  0.3179    -7.1935 -6.3532

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0986  0.0604     0.0015  0.1895
      1   0.0961  0.0615     0.0002  0.1893
      2   0.0954  0.0618     0.0002  0.1892
      3   0.0920  0.0615     0.0001  0.1881
      4   0.0971  0.0593     0.0034  0.1888
      5   0.0999  0.0580     0.0082  0.1891
      6   0.1016  0.0571     0.0113  0.1893
      7   0.1030  0.0564     0.0138  0.1895
      8   0.1039  0.0559     0.0152  0.1896
      9   0.0550  0.0401     0.0047  0.1333
     10   0.0565  0.0400     0.0060  0.1345
     11   0.0575  0.0399     0.0071  0.1353
     12   0.0583  0.0398     0.0077  0.1359
     13   0.0593  0.0397     0.0084  0.1366
     14   0.0603  0.0396     0.0091  0.1374
     15   0.0614  0.0396     0.0098  0.1382
     16   0.0623  0.0395     0.0106  0.1390
     17   0.0632  0.0395     0.0113  0.1397
     18   0.0640  0.0394     0.0120  0.1404
     19   0.0644  0.0394     0.0126  0.1406

