Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.7516  2.2598    -7.3783 -0.3953
      1  -1.9166  1.2748    -3.8373 -0.2092
      2  -2.9447  0.7863    -3.9329 -2.1516
      3  -2.5335  0.6236    -3.1633 -2.1077
      4  -2.8089  0.5374    -3.3364 -2.5201
      5  -2.9571  0.5134    -3.4234 -2.7344
      6  -2.9700  0.4145    -3.4133 -2.9076
      7  -2.9179  0.2850    -3.1622 -2.9070
      8  -2.9044  0.2032    -3.1561 -2.9073
      9  -2.8592  0.5591    -3.1622 -2.6486
     10  -2.8534  0.4216    -3.1589 -2.6676
     11  -2.8311  0.3289    -3.1514 -2.6672
     12  -2.8346  0.2540    -3.1508 -2.6777
     13  -2.8007  0.2338    -3.1453 -2.6657
     14  -2.8700  0.1974    -3.1514 -2.7265
     15  -2.8594  0.1728    -3.1497 -2.7111
     16  -2.8383  0.1704    -3.1477 -2.6879
     17  -2.8259  0.1571    -3.1464 -2.6805
     18  -2.8348  0.1365    -3.1471 -2.6884
     19  -2.8455  0.1207    -3.1479 -2.6991

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1010  0.0590     0.0060  0.1897
      1   0.1016  0.0589     0.0063  0.1898
      2   0.1012  0.0592     0.0054  0.1899
      3   0.1023  0.0588     0.0065  0.1900
      4   0.1030  0.0585     0.0073  0.1901
      5   0.1025  0.0586     0.0072  0.1900
      6   0.1105  0.0569     0.0118  0.1913
      7   0.1211  0.0526     0.0235  0.1925
      8   0.1249  0.0502     0.0322  0.1928
      9   0.0600  0.0382     0.0045  0.1300
     10   0.0634  0.0375     0.0092  0.1322
     11   0.0673  0.0374     0.0134  0.1359
     12   0.0697  0.0368     0.0166  0.1374
     13   0.0702  0.0365     0.0179  0.1376
     14   0.0762  0.0386     0.0203  0.1474
     15   0.0794  0.0394     0.0221  0.1521
     16   0.0787  0.0397     0.0222  0.1527
     17   0.0809  0.0404     0.0234  0.1565
     18   0.0832  0.0400     0.0260  0.1578
     19   0.0859  0.0397     0.0286  0.1594

