Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.7516  2.2598    -7.3783 -0.3953
      1  -1.8083  1.2412    -3.6106 -0.1973
      2  -2.7005  0.8291    -3.6865 -1.8833
      3  -3.1083  0.6824    -3.8709 -2.6451
      4  -2.7990  0.5457    -3.3103 -2.4844
      5  -2.9517  0.5231    -3.4033 -2.7259
      6  -2.8662  0.9038    -3.7953 -2.3936
      7  -2.7497  0.8301    -3.3297 -2.3163
      8  -2.6756  0.6692    -3.0940 -2.3502
      9  -2.6818  0.5049    -3.0614 -2.5617
     10  -2.6815  0.3961    -3.0510 -2.6458
     11  -2.8332  0.7145    -3.3206 -2.6437
     12  -2.7554  0.6553    -3.1511 -2.6403
     13  -2.7010  0.5308    -3.0883 -2.6408
     14  -2.6687  0.4063    -2.9788 -2.6420
     15  -2.6538  0.2970    -2.9120 -2.6433
     16  -2.6460  0.2190    -2.8994 -2.6442
     17  -2.6378  0.1689    -2.8932 -2.6446
     18  -2.6411  0.1250    -2.8931 -2.6482
     19  -2.6393  0.0944    -2.8920 -2.6486

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1010  0.0590     0.0060  0.1897
      1   0.1010  0.0591     0.0057  0.1898
      2   0.1004  0.0593     0.0051  0.1897
      3   0.1008  0.0591     0.0055  0.1897
      4   0.1026  0.0586     0.0069  0.1900
      5   0.1030  0.0584     0.0071  0.1900
      6   0.0538  0.0430     0.0001  0.1366
      7   0.0590  0.0452     0.0001  0.1455
      8   0.0666  0.0461     0.0018  0.1525
      9   0.0739  0.0450     0.0070  0.1568
     10   0.0807  0.0447     0.0123  0.1618
     11   0.0440  0.0281     0.0008  0.0922
     12   0.0473  0.0289     0.0020  0.0964
     13   0.0521  0.0292     0.0056  0.1016
     14   0.0559  0.0289     0.0096  0.1045
     15   0.0574  0.0283     0.0131  0.1053
     16   0.0585  0.0278     0.0153  0.1060
     17   0.0613  0.0278     0.0177  0.1085
     18   0.0633  0.0273     0.0213  0.1098
     19   0.0642  0.0270     0.0226  0.1102

