Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.0813  1.5156    -4.5745 -0.0952
      1  -1.4463  1.4005    -4.6754 -0.7240
      2  -1.8922  1.5427    -6.0793 -1.1163
      3  -2.5106  1.8724    -7.5420 -1.2843
      4  -3.3635  2.1531    -8.3619 -1.2365
      5  -3.1016  1.9174    -7.9357 -1.4392
      6  -2.6096  1.4911    -6.5017 -1.4734
      7  -2.4396  1.1915    -4.6372 -1.5426
      8  -2.9598  1.3879    -6.3262 -1.7581
      9  -2.7186  1.1106    -4.4981 -1.7816
     10  -3.2591  1.4493    -6.9329 -1.8848
     11  -3.1210  1.1733    -5.3813 -2.0179
     12  -3.0366  0.9612    -4.5290 -2.0982
     13  -2.8846  0.8028    -3.9924 -2.0577
     14  -2.7279  0.7336    -3.6786 -1.9554
     15  -2.7970  0.6376    -3.6869 -2.1484
     16  -2.7159  0.5537    -3.5348 -2.1271
     17  -2.7926  0.4935    -3.5790 -2.2613
     18  -2.8549  0.4439    -3.6126 -2.4025
     19  -2.7927  0.3926    -3.4521 -2.3867

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0947  0.0627     0.0001  0.1892
      1   0.0923  0.0632     0.0001  0.1888
      2   0.0792  0.0646     0.0000  0.1866
      3   0.0383  0.0448     0.0000  0.1351
      4   0.0108  0.0131     0.0000  0.0337
      5   0.0129  0.0133     0.0000  0.0363
      6   0.0160  0.0142     0.0000  0.0404
      7   0.0173  0.0140     0.0001  0.0413
      8   0.0107  0.0078     0.0000  0.0224
      9   0.0121  0.0080     0.0001  0.0243
     10   0.0078  0.0053     0.0000  0.0138
     11   0.0086  0.0050     0.0000  0.0142
     12   0.0090  0.0047     0.0001  0.0146
     13   0.0097  0.0049     0.0003  0.0162
     14   0.0100  0.0051     0.0003  0.0170
     15   0.0107  0.0053     0.0005  0.0181
     16   0.0113  0.0054     0.0006  0.0188
     17   0.0119  0.0056     0.0007  0.0195
     18   0.0125  0.0058     0.0008  0.0201
     19   0.0132  0.0060     0.0010  0.0205

