trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  279 160.00  0.00 800.00 12.90  1
  1  735 410.00  0.00 800.00 156.00  0
  2  732 410.00  0.00 800.00 26.00  0
  3  745 420.00  0.00 800.00  8.60  1
  4  783 440.00  0.00 800.00 12.90  0
  5  693 390.00  0.00 800.00 12.90  1
  6  746 420.00  0.00 800.00 10.80  0
  7  693 390.00  0.00 800.00 17.20  0
  8  693 400.00  0.00 800.00 10.80  1
  9  693 380.00  0.00 800.00 17.20  1
 10  785 440.00  0.00 800.00 21.50  1
 11 1421 790.00  0.00 800.00 520.00  0
 12 1421 790.00  0.00 800.00 260.00  0
 13 1421 790.00  0.00 800.00 260.00  0
 14  912 510.00  0.00 800.00 26.00  0
 15  911 510.00  0.00 800.00 21.50  1
 16 1421 790.00  0.00 800.00 520.00  0
 17 1421 790.00  0.00 800.00 260.00  0
 18  930 520.00  0.00 800.00 26.00  0
 19  912 510.00  0.00 800.00 26.00  1
