Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.3058  2.3400    -9.0706 -1.7928
      1  -3.2609  1.2308    -5.1603 -1.5751
      2  -2.3456  0.8146    -3.4025 -1.4210
      3  -2.8219  0.6067    -3.5145 -2.3865
      4  -2.5399  0.5471    -3.0412 -2.2400
      5  -2.3906  0.5337    -2.8103 -2.1355
      6  -2.4161  0.3986    -2.8028 -2.3785
      7  -2.6419  0.7577    -3.2045 -2.3810
      8  -2.5381  0.8037    -3.0710 -2.2505
      9  -2.7513  1.0520    -4.4870 -2.2690
     10  -2.6484  0.8382    -3.1468 -2.3336
     11  -2.6967  0.7652    -3.1326 -2.4058
     12  -2.7160  1.1299    -5.0724 -2.1751
     13  -2.6094  0.8447    -3.1619 -2.2441
     14  -2.7003  0.8776    -3.3820 -2.3776
     15  -2.6306  0.6592    -3.0647 -2.3851
     16  -2.6513  0.5649    -3.0504 -2.4160
     17  -2.6881  0.5506    -3.0981 -2.4829
     18  -2.6553  0.4116    -2.9872 -2.4915
     19  -2.6549  0.3219    -2.9617 -2.5785

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1026  0.0584     0.0076  0.1899
      1   0.1024  0.0585     0.0071  0.1899
      2   0.1027  0.0584     0.0074  0.1900
      3   0.1031  0.0581     0.0081  0.1900
      4   0.1040  0.0581     0.0083  0.1902
      5   0.1035  0.0583     0.0079  0.1901
      6   0.1137  0.0551     0.0165  0.1915
      7   0.0591  0.0415     0.0007  0.1371
      8   0.0562  0.0396     0.0001  0.1294
      9   0.0374  0.0284     0.0001  0.0874
     10   0.0423  0.0285     0.0001  0.0920
     11   0.0461  0.0302     0.0001  0.0988
     12   0.0293  0.0210     0.0000  0.0642
     13   0.0310  0.0204     0.0001  0.0651
     14   0.0294  0.0194     0.0001  0.0615
     15   0.0315  0.0189     0.0013  0.0626
     16   0.0341  0.0194     0.0027  0.0662
     17   0.0353  0.0202     0.0028  0.0686
     18   0.0373  0.0198     0.0060  0.0700
     19   0.0397  0.0197     0.0081  0.0723

