trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1118 630.00  0.00 800.00  1.00  1
  1  753 420.00  0.00 800.00 156.00  0
  2  732 410.00  0.00 800.00 26.00  0
  3  745 420.00  0.00 800.00  8.60  1
  4  694 390.00  0.00 800.00 17.20  1
  5  784 440.00  0.00 800.00 17.20  0
  6  676 380.00  0.00 800.00 17.20  1
  7  713 400.00  0.00 800.00 21.50  0
  8  713 420.00  0.00 800.00 17.20  0
  9  676 380.00  0.00 800.00 17.20  1
 10  783 440.00  0.00 800.00 12.90  1
 11  695 390.00  0.00 800.00 21.50  0
 12  854 480.00  0.00 800.00 10.80  1
 13  695 410.00  0.00 800.00 26.00  0
 14  695 410.00  0.00 800.00 26.00  0
 15  694 390.00  0.00 800.00 17.20  0
 16  783 440.00  0.00 800.00 12.90  1
 17  783 460.00  0.00 800.00 17.20  0
 18  605 340.00  0.00 800.00 21.50  0
 19  658 370.00  0.00 800.00 17.20  0
