trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  675 380.00  0.00 800.00 12.90  0
  1  742 420.00  0.00 800.00  3.00  1
  2  744 420.00  0.00 800.00  6.44  0
  3  707 400.00  0.00 800.00  4.30  1
  4  654 370.00  0.00 800.00  6.44  0
  5  672 380.00  0.00 800.00  6.44  0
  6  689 390.00  0.00 800.00  4.30  1
  7  672 360.00  0.00 800.00  4.30  0
  8 1417 790.00  0.00 800.00 52.00  0
  9  598 340.00  0.00 800.00  3.00  1
 10  707 400.00  0.00 800.00  4.30  1
 11  834 470.00  0.00 800.00  6.44  0
 12  671 380.00  0.00 800.00  4.30  1
 13  671 400.00  0.00 800.00  3.00  1
 14  671 370.00  0.00 800.00  3.00  1
 15  689 390.00  0.00 800.00  4.30  1
 16  708 400.00  0.00 800.00  6.44  0
 17  708 410.00  0.00 800.00  4.30  1
 18  708 380.00  0.00 800.00  4.30  1
 19  708 400.00  0.00 800.00  4.30  0
