trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1224 690.00  0.00 800.00  0.43  1
  1  753 420.00  0.00 800.00 156.00  0
  2  695 390.00  0.00 800.00 21.50  0
  3  655 370.00  0.00 800.00  8.60  1
  4  693 390.00  0.00 800.00 12.90  1
  5  783 440.00  0.00 800.00 12.90  1
  6  713 400.00  0.00 800.00 21.50  1
  7  768 430.00  0.00 800.00 26.00  1
  8  751 420.00  0.00 800.00 52.00  0
  9  715 400.00  0.00 800.00 52.00  0
 10  840 470.00  0.00 800.00 26.00  1
 11 1421 790.00  0.00 800.00 520.00  0
 12  805 450.00  0.00 800.00 52.00  0
 13  822 460.00  0.00 800.00 26.00  1
 14  805 430.00  0.00 800.00 104.00  0
 15  751 420.00  0.00 800.00 52.00  0
 16  786 440.00  0.00 800.00 26.00  1
 17  733 410.00  0.00 800.00 52.00  0
 18  750 420.00  0.00 800.00 26.00  1
 19  733 390.00  0.00 800.00 104.00  0
