Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.3327  2.2477    -7.4208 -0.0633
      1  -1.9807  2.4853    -8.0751 -0.3696
      2  -4.4378  2.6958    -8.9612 -0.7239
      3  -2.9731  2.2833    -8.2000 -0.5453
      4  -3.8259  2.1821    -8.5071 -0.9518
      5  -3.6392  1.9899    -8.1988 -1.1376
      6  -3.3495  1.6729    -7.1504 -1.2479
      7  -2.8148  1.4787    -6.1149 -1.0621
      8  -2.6853  1.2496    -4.7717 -1.1060
      9  -2.2781  1.2282    -4.1239 -0.8208
     10  -2.4983  1.0599    -4.0319 -1.3800
     11  -2.2950  0.9359    -3.4346 -1.2841
     12  -2.3866  0.7831    -3.4049 -1.6293
     13  -2.6616  0.8606    -3.8043 -1.8960
     14  -3.1025  1.2025    -5.5286 -2.0217
     15  -3.0096  0.9698    -4.4418 -2.1173
     16  -2.9564  0.8051    -4.1804 -2.1414
     17  -2.8199  0.6974    -3.8507 -2.0984
     18  -2.6986  0.6280    -3.6105 -2.0076
     19  -2.7638  0.5554    -3.6359 -2.1636

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0798  0.0656     0.0000  0.1867
      1   0.0652  0.0643     0.0000  0.1825
      2   0.0082  0.0089     0.0000  0.0210
      3   0.0098  0.0110     0.0000  0.0276
      4   0.0064  0.0067     0.0000  0.0162
      5   0.0078  0.0067     0.0000  0.0177
      6   0.0090  0.0066     0.0000  0.0187
      7   0.0099  0.0071     0.0000  0.0200
      8   0.0106  0.0068     0.0001  0.0203
      9   0.0105  0.0067     0.0001  0.0199
     10   0.0113  0.0071     0.0001  0.0214
     11   0.0123  0.0075     0.0002  0.0237
     12   0.0134  0.0079     0.0004  0.0254
     13   0.0116  0.0068     0.0002  0.0208
     14   0.0078  0.0044     0.0000  0.0130
     15   0.0083  0.0041     0.0001  0.0132
     16   0.0086  0.0039     0.0002  0.0132
     17   0.0090  0.0041     0.0004  0.0136
     18   0.0095  0.0043     0.0004  0.0141
     19   0.0099  0.0046     0.0005  0.0157

