trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1045 590.00  0.00 800.00  0.71  1
  1  663 370.00  0.00 800.00 156.00  0
  2  694 390.00  0.00 800.00 17.20  0
  3  654 370.00  0.00 800.00  6.44  1
  4  745 420.00  0.00 800.00  8.60  1
  5  693 390.00  0.00 800.00 12.90  0
  6  656 370.00  0.00 800.00 10.80  1
  7  764 430.00  0.00 800.00 10.80  1
  8  693 390.00  0.00 800.00 12.90  0
  9  711 400.00  0.00 800.00 12.90  0
 10  782 440.00  0.00 800.00 10.80  1
 11  892 500.00  0.00 800.00 17.20  0
 12  693 390.00  0.00 800.00 12.90  0
 13  619 350.00  0.00 800.00  8.60  1
 14  729 410.00  0.00 800.00 12.90  0
 15  729 390.00  0.00 800.00 10.80  1
 16  729 410.00  0.00 800.00 10.80  1
 17  711 400.00  0.00 800.00 12.90  0
 18  729 420.00  0.00 800.00 10.80  0
 19  800 450.00  0.00 800.00 10.80  1
