trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  397 230.00  0.00 800.00  0.71  1
  1  698 390.00  0.00 800.00 104.00  0
  2  745 420.00  0.00 800.00  8.60  1
  3  732 410.00  0.00 800.00 26.00  0
  4  783 440.00  0.00 800.00 12.90  0
  5  693 390.00  0.00 800.00 12.90  0
  6  727 410.00  0.00 800.00  8.60  1
  7  764 430.00  0.00 800.00 10.80  1
  8  693 390.00  0.00 800.00 12.90  1
  9  675 380.00  0.00 800.00 12.90  1
 10  730 410.00  0.00 800.00 17.20  1
 11  768 430.00  0.00 800.00 26.00  0
 12  785 440.00  0.00 800.00 21.50  1
 13 1421 790.00  0.00 800.00 520.00  0
 14 1421 790.00  0.00 800.00 260.00  0
 15  912 510.00  0.00 800.00 26.00  0
 16  858 480.00  0.00 800.00 26.00  0
 17  857 480.00  0.00 800.00 21.50  0
 18  857 480.00  0.00 800.00 17.20  1
 19  930 520.00  0.00 800.00 26.00  0
