Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6125  2.7298    -9.0003 -0.4856
      1  -2.3008  1.4591    -4.5799 -0.2499
      2  -3.4482  0.8678    -4.6917 -2.4301
      3  -2.7954  0.6270    -3.5064 -2.3032
      4  -3.0818  0.5377    -3.6515 -2.7706
      5  -3.2371  0.5219    -3.8242 -2.9981
      6  -3.1617  0.3686    -3.4266 -2.9879
      7  -3.1223  0.3671    -3.4175 -2.9356
      8  -3.1000  0.3105    -3.4130 -2.9272
      9  -3.1124  0.2314    -3.4128 -2.9526
     10  -3.0219  0.2791    -3.4018 -2.9148
     11  -3.1322  0.2612    -3.4144 -2.9762
     12  -3.1395  0.1964    -3.4143 -3.0107
     13  -3.1427  0.1504    -3.4141 -3.0363
     14  -3.0928  0.2061    -3.4106 -2.9439
     15  -2.9635  0.4329    -3.3689 -2.9078
     16  -3.0828  0.6615    -3.4488 -2.9075
     17  -3.1644  0.7056    -3.6069 -2.9190
     18  -3.1855  0.6195    -3.5772 -2.9465
     19  -3.1825  0.4980    -3.5086 -2.9845

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1019  0.0587     0.0071  0.1899
      2   0.1015  0.0588     0.0064  0.1898
      3   0.1007  0.0590     0.0060  0.1896
      4   0.1010  0.0587     0.0066  0.1896
      5   0.0997  0.0588     0.0062  0.1893
      6   0.1116  0.0558     0.0140  0.1912
      7   0.1077  0.0554     0.0140  0.1901
      8   0.1115  0.0548     0.0178  0.1911
      9   0.1163  0.0524     0.0258  0.1916
     10   0.0913  0.0480     0.0185  0.1772
     11   0.1024  0.0511     0.0205  0.1852
     12   0.1063  0.0496     0.0259  0.1860
     13   0.1085  0.0485     0.0296  0.1864
     14   0.0857  0.0437     0.0224  0.1673
     15   0.0463  0.0242     0.0076  0.0868
     16   0.0331  0.0188     0.0010  0.0634
     17   0.0320  0.0193     0.0002  0.0636
     18   0.0347  0.0202     0.0015  0.0681
     19   0.0376  0.0204     0.0041  0.0713

