Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.3642  2.3096    -9.0767 -1.9100
      1  -3.3227  1.2156    -5.1734 -1.6811
      2  -2.4044  0.8196    -3.4138 -1.5422
      3  -1.9832  0.6783    -2.6527 -1.3553
      4  -2.2890  0.5650    -2.8205 -1.9809
      5  -2.4475  0.5416    -2.9115 -2.2345
      6  -2.7634  0.9058    -4.0114 -2.3690
      7  -2.8542  0.8452    -4.0659 -2.4399
      8  -2.7178  0.6552    -3.2880 -2.4331
      9  -2.6533  0.5075    -3.0346 -2.4315
     10  -2.5963  0.7784    -3.1068 -2.2843
     11  -2.5134  0.7654    -2.9235 -2.2006
     12  -2.7081  1.0439    -4.3225 -2.1986
     13  -2.6178  0.7794    -3.1403 -2.2529
     14  -2.5926  0.6026    -3.0517 -2.3808
     15  -2.6512  0.5769    -3.1016 -2.4074
     16  -2.6651  0.4849    -3.0908 -2.4488
     17  -2.9120  0.9824    -4.2011 -2.4361
     18  -2.8360  0.7434    -3.6382 -2.4626
     19  -2.7627  0.5856    -3.3733 -2.4669

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1012  0.0590     0.0061  0.1898
      1   0.1007  0.0591     0.0057  0.1897
      2   0.1005  0.0591     0.0060  0.1897
      3   0.1008  0.0589     0.0069  0.1897
      4   0.1027  0.0581     0.0079  0.1899
      5   0.1025  0.0585     0.0076  0.1900
      6   0.0477  0.0393     0.0001  0.1239
      7   0.0482  0.0401     0.0001  0.1272
      8   0.0574  0.0412     0.0023  0.1365
      9   0.0644  0.0414     0.0069  0.1428
     10   0.0393  0.0261     0.0002  0.0847
     11   0.0403  0.0271     0.0004  0.0878
     12   0.0280  0.0196     0.0001  0.0608
     13   0.0293  0.0191     0.0001  0.0614
     14   0.0316  0.0189     0.0020  0.0631
     15   0.0328  0.0197     0.0022  0.0662
     16   0.0357  0.0204     0.0036  0.0698
     17   0.0173  0.0118     0.0001  0.0361
     18   0.0180  0.0115     0.0002  0.0366
     19   0.0198  0.0115     0.0010  0.0383

