Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6554  2.7079    -9.0049 -0.5577
      1  -2.3393  1.4386    -4.5816 -0.3117
      2  -1.1739  0.9059    -2.3333 -0.1636
      3  -0.6525  0.7296    -1.3321 -0.0936
      4  -1.0052  0.6697    -1.5365 -0.6731
      5  -1.1690  0.6619    -1.7055 -0.9369
      6  -1.5235  1.0549    -2.9573 -1.0684
      7  -1.6189  0.9857    -3.0004 -1.1513
      8  -1.4467  0.7695    -2.0537 -1.1339
      9  -1.4668  1.1546    -2.9784 -1.0138
     10  -1.5547  1.1343    -3.0472 -1.0893
     11  -1.4232  0.8760    -1.9431 -1.0899
     12  -1.4291  0.7519    -1.8604 -1.1519
     13  -1.3660  0.5727    -1.7312 -1.1499
     14  -1.3592  0.4482    -1.7078 -1.2282
     15  -1.3743  0.7794    -1.7875 -1.0934
     16  -1.3452  0.9265    -1.8027 -1.0691
     17  -1.2792  0.9092    -1.6797 -1.0620
     18  -1.2031  0.7705    -1.5657 -1.0511
     19  -1.1451  0.6151    -1.5238 -1.0599

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1028  0.0583     0.0080  0.1900
      1   0.1033  0.0582     0.0082  0.1901
      2   0.1044  0.0579     0.0091  0.1903
      3   0.1059  0.0574     0.0108  0.1905
      4   0.1019  0.0581     0.0084  0.1897
      5   0.1016  0.0589     0.0073  0.1899
      6   0.0491  0.0406     0.0001  0.1287
      7   0.0487  0.0410     0.0004  0.1304
      8   0.0585  0.0422     0.0027  0.1400
      9   0.0355  0.0263     0.0001  0.0821
     10   0.0343  0.0253     0.0001  0.0790
     11   0.0382  0.0251     0.0011  0.0819
     12   0.0417  0.0262     0.0027  0.0874
     13   0.0452  0.0260     0.0069  0.0900
     14   0.0484  0.0261     0.0091  0.0933
     15   0.0325  0.0182     0.0022  0.0619
     16   0.0295  0.0176     0.0005  0.0584
     17   0.0311  0.0190     0.0007  0.0629
     18   0.0342  0.0198     0.0024  0.0675
     19   0.0371  0.0201     0.0049  0.0706

