Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6124  2.7298    -9.0003 -0.4854
      1  -2.3009  1.4595    -4.5802 -0.2498
      2  -1.1389  0.9164    -2.3314 -0.1301
      3  -1.7835  0.6932    -2.4717 -1.3293
      4  -1.5040  0.6351    -2.0076 -1.1592
      5  -1.6602  0.6102    -2.0928 -1.4266
      6  -1.5998  0.4592    -1.8489 -1.4221
      7  -1.6097  0.3450    -1.8481 -1.5922
      8  -1.5966  0.2479    -1.8454 -1.5926
      9  -1.5876  0.1806    -1.8411 -1.5928
     10  -1.5922  0.1326    -1.8412 -1.5986
     11  -1.6686  0.4013    -2.0715 -1.5979
     12  -1.8183  0.5614    -2.1118 -1.6132
     13  -1.8695  0.5073    -2.1465 -1.6660
     14  -1.8762  0.4090    -2.1174 -1.7766
     15  -1.8637  0.3049    -2.1113 -1.8028
     16  -1.8577  0.2309    -2.1099 -1.8381
     17  -1.8551  0.1787    -2.1090 -1.8517
     18  -1.8535  0.1425    -2.1082 -1.8531
     19  -1.9181  0.2892    -2.3611 -1.8606

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1019  0.0587     0.0070  0.1899
      2   0.1024  0.0585     0.0077  0.1899
      3   0.1016  0.0590     0.0060  0.1899
      4   0.1020  0.0589     0.0066  0.1899
      5   0.1031  0.0586     0.0069  0.1901
      6   0.1126  0.0558     0.0140  0.1915
      7   0.1206  0.0527     0.0236  0.1924
      8   0.1222  0.0514     0.0285  0.1925
      9   0.1249  0.0497     0.0344  0.1928
     10   0.1300  0.0472     0.0426  0.1933
     11   0.0699  0.0390     0.0130  0.1418
     12   0.0509  0.0303     0.0065  0.1044
     13   0.0547  0.0324     0.0076  0.1130
     14   0.0595  0.0332     0.0101  0.1186
     15   0.0607  0.0328     0.0127  0.1193
     16   0.0619  0.0324     0.0148  0.1201
     17   0.0630  0.0322     0.0163  0.1209
     18   0.0638  0.0319     0.0176  0.1214
     19   0.0396  0.0206     0.0076  0.0743

