Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.6460  1.6247    -9.2080 -4.3645
      1  -5.3792  0.9624    -6.7852 -4.2391
      2  -4.7216  0.6880    -5.5275 -4.0496
      3  -4.3135  0.6473    -4.9505 -3.7383
      4  -4.1194  0.6593    -4.6693 -3.4337
      5  -3.7970  0.9572    -4.6350 -2.3480
      6  -3.3744  1.2854    -5.4342 -1.3225
      7  -2.8797  1.6417    -6.7694 -0.6429
      8  -2.7195  1.3877    -4.8694 -0.6727
      9  -2.9885  1.1159    -4.4054 -1.5214
     10  -3.1311  0.9125    -4.2303 -2.1158
     11  -3.2480  0.7706    -4.2073 -2.4600
     12  -3.0372  0.8714    -4.0693 -2.1884
     13  -2.9956  0.7100    -3.9181 -2.2343
     14  -3.0521  0.5972    -3.9135 -2.4438
     15  -2.9506  0.5353    -3.6938 -2.4011
     16  -2.9988  0.4598    -3.7151 -2.5291
     17  -2.9394  0.4035    -3.6139 -2.5008
     18  -2.9905  0.3561    -3.6334 -2.6505
     19  -2.9335  0.3201    -3.5201 -2.6334

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0590     0.0050  0.1899
      1   0.1014  0.0592     0.0044  0.1899
      2   0.1013  0.0594     0.0041  0.1899
      3   0.0972  0.0606     0.0021  0.1893
      4   0.0938  0.0616     0.0016  0.1890
      5   0.0468  0.0442     0.0001  0.1380
      6   0.0174  0.0164     0.0000  0.0466
      7   0.0084  0.0066     0.0000  0.0181
      8   0.0093  0.0063     0.0000  0.0186
      9   0.0107  0.0069     0.0001  0.0203
     10   0.0119  0.0072     0.0001  0.0222
     11   0.0131  0.0075     0.0002  0.0243
     12   0.0115  0.0067     0.0001  0.0205
     13   0.0119  0.0065     0.0004  0.0206
     14   0.0127  0.0067     0.0006  0.0219
     15   0.0135  0.0070     0.0008  0.0237
     16   0.0143  0.0072     0.0010  0.0249
     17   0.0152  0.0074     0.0012  0.0260
     18   0.0161  0.0076     0.0015  0.0268
     19   0.0169  0.0078     0.0018  0.0276

