Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.1997  1.5630    -4.4367 -0.2304
      1  -3.2568  1.1725    -5.3422 -2.1641
      2  -2.5844  0.8095    -3.3190 -2.0670
      3  -2.8654  0.7565    -3.4846 -2.4977
      4  -3.0267  0.7691    -3.7521 -2.7219
      5  -2.9227  0.5179    -3.1925 -2.7223
      6  -2.8599  0.9450    -3.7810 -2.4101
      7  -2.7543  0.8541    -3.2278 -2.3855
      8  -2.6922  0.6410    -3.1083 -2.4210
      9  -2.8872  0.9868    -4.0440 -2.3915
     10  -2.8024  0.9997    -4.0046 -2.2449
     11  -2.7555  0.7609    -3.1531 -2.4543
     12  -2.6957  0.6242    -3.0924 -2.4602
     13  -2.6829  0.4697    -3.0672 -2.5857
     14  -2.6619  0.3479    -3.0233 -2.6109
     15  -2.6407  0.5844    -2.9416 -2.3933
     16  -2.6414  0.4503    -2.9012 -2.4461
     17  -2.6432  0.3465    -2.9002 -2.5103
     18  -2.6450  0.2664    -2.8996 -2.6043
     19  -2.6436  0.2008    -2.8990 -2.6405

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0980  0.0604     0.0024  0.1894
      1   0.0964  0.0609     0.0021  0.1892
      2   0.0997  0.0602     0.0023  0.1897
      3   0.1001  0.0600     0.0023  0.1898
      4   0.0990  0.0603     0.0022  0.1896
      5   0.1111  0.0566     0.0106  0.1913
      6   0.0582  0.0439     0.0001  0.1412
      7   0.0629  0.0455     0.0001  0.1485
      8   0.0674  0.0446     0.0031  0.1511
      9   0.0411  0.0296     0.0001  0.0926
     10   0.0386  0.0281     0.0001  0.0873
     11   0.0424  0.0274     0.0001  0.0895
     12   0.0462  0.0280     0.0029  0.0945
     13   0.0493  0.0274     0.0080  0.0963
     14   0.0512  0.0269     0.0108  0.0977
     15   0.0346  0.0195     0.0030  0.0670
     16   0.0373  0.0192     0.0071  0.0687
     17   0.0396  0.0189     0.0092  0.0708
     18   0.0416  0.0187     0.0116  0.0726
     19   0.0426  0.0185     0.0138  0.0732

