trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  409 230.00  0.00 800.00 52.00  1
  1  701 390.00  0.00 800.00 520.00  0
  2  698 390.00  0.00 800.00 104.00  0
  3  661 370.00  0.00 800.00 52.00  1
  4  769 430.00  0.00 800.00 52.00  1
  5  608 340.00  0.00 800.00 104.00  0
  6  626 350.00  0.00 800.00 104.00  0
  7  751 420.00  0.00 800.00 52.00  0
  8  769 430.00  0.00 800.00 52.00  0
  9  625 350.00  0.00 800.00 52.00  1
 10  769 430.00  0.00 800.00 104.00  0
 11  769 440.00  0.00 800.00 104.00  0
 12  769 420.00  0.00 800.00 104.00  0
 13  769 420.00  0.00 800.00 26.00  0
 14  642 360.00  0.00 800.00 26.00  0
 15  567 320.00  0.00 800.00 12.90  1
 16 1421 790.00  0.00 800.00 520.00  0
 17  622 350.00  0.00 800.00 17.20  1
 18  587 330.00  0.00 800.00 21.50  0
 19 1421 790.00  0.00 800.00 520.00  0
