Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.1244  1.8960    -9.1542 -3.3785
      1  -4.5982  1.0849    -6.2395 -3.2246
      2  -5.3878  0.7196    -6.3125 -4.7477
      3  -4.9796  0.5717    -5.6298 -4.5714
      4  -4.8173  0.5030    -5.2661 -4.5049
      5  -4.9772  0.4447    -5.4092 -4.7893
      6  -4.9919  0.3276    -5.3896 -4.8284
      7  -4.9846  0.2459    -5.3112 -4.8345
      8  -4.7232  0.9365    -5.7058 -3.7066
      9  -4.4203  1.8867    -8.3512 -0.9973
     10  -4.3908  1.5865    -7.7820 -1.4319
     11  -4.3683  1.3084    -6.7112 -2.0814
     12  -4.3530  1.0861    -5.7165 -2.6783
     13  -4.3437  0.9279    -5.4874 -2.9845
     14  -4.5066  0.7297    -5.4891 -3.6681
     15  -4.5853  0.6051    -5.4855 -3.9587
     16  -4.8026  0.7380    -5.8010 -4.0839
     17  -4.6920  2.5756    -8.9528 -0.5731
     18  -4.7154  2.4665    -8.9083 -0.6355
     19  -4.7367  2.2962    -8.8204 -0.7440

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1006  0.0593     0.0050  0.1897
      1   0.1002  0.0594     0.0047  0.1897
      2   0.1004  0.0592     0.0050  0.1896
      3   0.1006  0.0590     0.0054  0.1896
      4   0.1034  0.0585     0.0071  0.1902
      5   0.1056  0.0577     0.0085  0.1904
      6   0.1088  0.0559     0.0148  0.1908
      7   0.1119  0.0543     0.0205  0.1911
      8   0.0264  0.0212     0.0000  0.0635
      9   0.0060  0.0068     0.0000  0.0161
     10   0.0076  0.0068     0.0000  0.0176
     11   0.0089  0.0066     0.0000  0.0185
     12   0.0097  0.0063     0.0000  0.0189
     13   0.0102  0.0061     0.0001  0.0191
     14   0.0112  0.0064     0.0003  0.0202
     15   0.0121  0.0066     0.0005  0.0210
     16   0.0096  0.0051     0.0001  0.0166
     17   0.0008  0.0021     0.0000  0.0035
     18   0.0013  0.0026     0.0000  0.0050
     19   0.0021  0.0031     0.0000  0.0058

