Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6319  2.7205    -9.0025 -0.5141
      1  -2.3164  1.4496    -4.5792 -0.2713
      2  -3.4487  0.8584    -4.6890 -2.4339
      3  -2.7981  0.6165    -3.4973 -2.3250
      4  -2.5125  0.5639    -3.0348 -2.1541
      5  -2.3532  0.5556    -2.8025 -1.9521
      6  -2.4094  0.4003    -2.8026 -2.3597
      7  -2.3768  0.3053    -2.6329 -2.3590
      8  -2.3788  0.2185    -2.6322 -2.3793
      9  -2.3193  0.5437    -2.6350 -2.1158
     10  -2.2712  0.4741    -2.6246 -2.0842
     11  -2.4346  0.8638    -2.8954 -1.9770
     12  -2.4270  0.6839    -2.8166 -2.1550
     13  -2.4687  0.7040    -2.8746 -2.2488
     14  -2.4192  0.5265    -2.7617 -2.2727
     15  -2.4036  0.3910    -2.7199 -2.3571
     16  -2.3846  0.2951    -2.6350 -2.3688
     17  -2.3852  0.2243    -2.6343 -2.3819
     18  -2.4552  0.4910    -2.8632 -2.3798
     19  -2.4215  0.3825    -2.8130 -2.3800

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1026  0.0584     0.0079  0.1899
      1   0.1030  0.0583     0.0081  0.1900
      2   0.1021  0.0586     0.0074  0.1899
      3   0.1014  0.0586     0.0071  0.1897
      4   0.1012  0.0589     0.0066  0.1897
      5   0.0995  0.0592     0.0060  0.1894
      6   0.1117  0.0558     0.0142  0.1912
      7   0.1196  0.0531     0.0216  0.1923
      8   0.1221  0.0513     0.0287  0.1925
      9   0.0609  0.0391     0.0054  0.1333
     10   0.0631  0.0393     0.0073  0.1362
     11   0.0393  0.0286     0.0001  0.0901
     12   0.0445  0.0288     0.0018  0.0949
     13   0.0449  0.0291     0.0015  0.0954
     14   0.0481  0.0285     0.0054  0.0974
     15   0.0501  0.0280     0.0087  0.0987
     16   0.0531  0.0278     0.0115  0.1012
     17   0.0558  0.0275     0.0146  0.1033
     18   0.0337  0.0175     0.0051  0.0619
     19   0.0361  0.0174     0.0077  0.0644

