trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  936 530.00  0.00 800.00  0.43  1
  1  698 390.00  0.00 800.00 104.00  0
  2  745 420.00  0.00 800.00  8.60  0
  3  742 420.00  0.00 800.00  3.00  1
  4  654 370.00  0.00 800.00  6.44  0
  5  707 400.00  0.00 800.00  4.30  0
  6  724 410.00  0.00 800.00  3.00  1
  7  707 410.00  0.00 800.00  6.44  1
  8 1419 790.00  0.00 800.00 156.00  0
  9 1419 790.00  0.00 800.00 260.00  0
 10  870 490.00  0.00 800.00  6.44  1
 11 1421 790.00  0.00 800.00 520.00  0
 12 1421 780.00  0.00 800.00 260.00  0
 13  872 490.00  0.00 800.00 10.80  0
 14  871 490.00  0.00 800.00  8.60  0
 15  563 320.00  0.00 800.00  4.30  1
 16  853 480.00  0.00 800.00  8.60  0
 17  582 330.00  0.00 800.00  6.44  1
 18  528 300.00  0.00 800.00  6.44  1
 19  835 470.00  0.00 800.00  8.60  0
