Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6118  2.7301    -9.0002 -0.4848
      1  -2.4375  1.5261    -4.8448 -0.2638
      2  -3.7128  0.8605    -4.9671 -2.6890
      3  -4.3755  0.6158    -5.1423 -3.8920
      4  -4.0709  0.4943    -4.6126 -3.7373
      5  -4.2438  0.4622    -4.7159 -4.0455
      6  -4.2013  0.3410    -4.4775 -4.0496
      7  -4.2235  0.2513    -4.4770 -4.2214
      8  -4.2186  0.1832    -4.4746 -4.2220
      9  -4.2207  0.1367    -4.4742 -4.2243
     10  -4.2210  0.1071    -4.4739 -4.2249
     11  -4.3032  0.2621    -4.7209 -4.2286
     12  -4.2424  0.2116    -4.6316 -4.2247
     13  -4.2233  0.1591    -4.4767 -4.2243
     14  -4.2206  0.1201    -4.4745 -4.2247
     15  -4.2212  0.0946    -4.4743 -4.2256
     16  -4.2201  0.0771    -4.4733 -4.2257
     17  -4.2194  0.0660    -4.4725 -4.2258
     18  -4.2201  0.0583    -4.4724 -4.2266
     19  -4.2205  0.0540    -4.4724 -4.2269

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1019  0.0586     0.0073  0.1898
      2   0.1013  0.0587     0.0066  0.1897
      3   0.1002  0.0590     0.0056  0.1895
      4   0.1012  0.0587     0.0065  0.1897
      5   0.1029  0.0589     0.0066  0.1902
      6   0.1129  0.0560     0.0139  0.1916
      7   0.1212  0.0527     0.0234  0.1926
      8   0.1229  0.0514     0.0285  0.1927
      9   0.1245  0.0502     0.0327  0.1928
     10   0.1251  0.0497     0.0345  0.1929
     11   0.0673  0.0395     0.0123  0.1418
     12   0.0755  0.0414     0.0155  0.1521
     13   0.0815  0.0412     0.0200  0.1568
     14   0.0826  0.0407     0.0222  0.1573
     15   0.0832  0.0404     0.0234  0.1575
     16   0.0838  0.0401     0.0245  0.1577
     17   0.0843  0.0399     0.0255  0.1579
     18   0.0848  0.0397     0.0267  0.1581
     19   0.0851  0.0396     0.0275  0.1583

