Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.5835  1.6570    -5.1120 -0.2749
      1  -3.8631  1.0358    -5.2549 -2.6983
      2  -3.2066  0.7273    -4.0388 -2.6400
      3  -2.9179  0.6236    -3.5293 -2.4829
      4  -2.7527  0.5576    -3.2051 -2.3995
      5  -2.9204  0.4911    -3.3302 -2.7099
      6  -2.9392  0.3720    -3.3219 -2.9064
      7  -2.9100  0.2758    -3.1588 -2.9064
      8  -2.9169  0.2347    -3.1605 -2.9128
      9  -2.9099  0.1686    -3.1578 -2.9130
     10  -3.0063  0.4639    -3.4041 -2.9122
     11  -2.9804  0.3483    -3.3870 -2.9130
     12  -2.9650  0.2643    -3.3752 -2.9135
     13  -2.9529  0.2055    -3.3632 -2.9136
     14  -2.9465  0.1649    -3.3552 -2.9137
     15  -2.9615  0.1517    -3.3708 -2.9170
     16  -3.0814  0.1844    -3.4089 -2.9393
     17  -3.1374  0.1447    -3.4133 -3.0175
     18  -3.1555  0.1060    -3.4142 -3.1671
     19  -3.1613  0.0772    -3.4144 -3.1734

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0998  0.0598     0.0038  0.1897
      1   0.0991  0.0601     0.0033  0.1896
      2   0.0999  0.0595     0.0041  0.1896
      3   0.1010  0.0591     0.0052  0.1897
      4   0.1031  0.0587     0.0064  0.1901
      5   0.1060  0.0574     0.0091  0.1904
      6   0.1149  0.0548     0.0175  0.1917
      7   0.1226  0.0516     0.0274  0.1926
      8   0.1286  0.0500     0.0337  0.1936
      9   0.1303  0.0485     0.0390  0.1937
     10   0.0683  0.0404     0.0092  0.1434
     11   0.0716  0.0397     0.0144  0.1455
     12   0.0741  0.0392     0.0177  0.1473
     13   0.0765  0.0388     0.0209  0.1490
     14   0.0780  0.0385     0.0227  0.1500
     15   0.0815  0.0390     0.0253  0.1546
     16   0.0662  0.0302     0.0215  0.1190
     17   0.0703  0.0309     0.0236  0.1242
     18   0.0743  0.0310     0.0274  0.1283
     19   0.0770  0.0307     0.0300  0.1304

