Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.9737  2.5262    -9.0369 -1.1658
      1  -2.6663  1.2791    -4.6224 -0.9203
      2  -3.5898  0.8117    -4.7073 -2.6880
      3  -3.0613  0.6050    -3.7522 -2.6184
      4  -3.3375  0.5262    -3.9065 -3.0290
      5  -3.1772  0.4766    -3.6209 -2.9411
      6  -3.1954  0.3593    -3.6106 -3.0732
      7  -3.1807  0.2636    -3.5794 -3.0812
      8  -3.1742  0.2035    -3.5617 -3.0867
      9  -3.2484  0.2613    -3.6624 -3.1755
     10  -3.2418  0.2087    -3.6564 -3.1759
     11  -3.2531  0.1797    -3.6598 -3.1813
     12  -3.2507  0.1578    -3.6576 -3.1814
     13  -3.2481  0.1440    -3.6547 -3.1814
     14  -3.2469  0.1366    -3.6533 -3.1815
     15  -3.2457  0.1322    -3.6520 -3.1815
     16  -3.2450  0.1297    -3.6511 -3.1815
     17  -3.2445  0.1282    -3.6505 -3.1815
     18  -3.2440  0.1272    -3.6499 -3.1816
     19  -3.2437  0.1266    -3.6496 -3.1816

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1016  0.0587     0.0067  0.1898
      1   0.1014  0.0588     0.0064  0.1898
      2   0.1015  0.0589     0.0062  0.1898
      3   0.1015  0.0588     0.0066  0.1898
      4   0.1014  0.0586     0.0069  0.1897
      5   0.1021  0.0579     0.0079  0.1896
      6   0.1093  0.0555     0.0149  0.1907
      7   0.1113  0.0542     0.0195  0.1908
      8   0.1125  0.0534     0.0224  0.1910
      9   0.0905  0.0500     0.0162  0.1791
     10   0.0917  0.0495     0.0184  0.1794
     11   0.0964  0.0492     0.0221  0.1816
     12   0.0969  0.0489     0.0231  0.1817
     13   0.0978  0.0485     0.0245  0.1819
     14   0.0982  0.0483     0.0254  0.1820
     15   0.0987  0.0481     0.0263  0.1821
     16   0.0990  0.0479     0.0271  0.1822
     17   0.0993  0.0478     0.0276  0.1822
     18   0.0995  0.0477     0.0281  0.1823
     19   0.0997  0.0476     0.0284  0.1823

