Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.9853  1.8009    -6.4299 -0.1864
      1  -2.9204  1.7141    -7.5165 -1.6236
      2  -3.9513  1.9193    -8.4948 -2.5659
      3  -5.6579  1.9956    -9.0757 -3.1950
      4  -4.1771  1.1562    -6.2734 -2.9560
      5  -4.8062  1.1069    -6.9579 -3.6673
      6  -4.3704  0.9055    -5.7139 -3.4636
      7  -4.1439  0.8156    -5.0931 -3.3154
      8  -4.2951  0.7273    -5.1657 -3.7703
      9  -4.2014  0.6161    -4.7893 -3.7603
     10  -4.2586  0.5082    -4.7785 -3.9942
     11  -4.2740  0.4000    -4.7393 -4.0731
     12  -4.2800  0.3186    -4.7332 -4.1486
     13  -4.2595  0.2441    -4.7015 -4.1511
     14  -4.2227  0.1961    -4.6131 -4.1190
     15  -4.2260  0.1595    -4.6098 -4.1605
     16  -4.2202  0.1315    -4.5737 -4.1611
     17  -4.2164  0.1134    -4.5382 -4.1618
     18  -4.2286  0.0952    -4.5599 -4.2232
     19  -4.2167  0.0734    -4.4732 -4.2223

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0934  0.0615     0.0007  0.1887
      1   0.0888  0.0620     0.0009  0.1879
      2   0.0734  0.0616     0.0002  0.1840
      3   0.0274  0.0268     0.0001  0.0770
      4   0.0349  0.0329     0.0001  0.1000
      5   0.0247  0.0208     0.0001  0.0619
      6   0.0274  0.0224     0.0001  0.0677
      7   0.0293  0.0234     0.0001  0.0715
      8   0.0327  0.0252     0.0001  0.0782
      9   0.0369  0.0268     0.0009  0.0851
     10   0.0417  0.0280     0.0025  0.0916
     11   0.0448  0.0280     0.0052  0.0945
     12   0.0470  0.0279     0.0077  0.0963
     13   0.0493  0.0275     0.0101  0.0980
     14   0.0537  0.0284     0.0127  0.1038
     15   0.0549  0.0282     0.0145  0.1047
     16   0.0562  0.0279     0.0160  0.1057
     17   0.0572  0.0277     0.0173  0.1064
     18   0.0603  0.0283     0.0195  0.1102
     19   0.0636  0.0287     0.0218  0.1142

