Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.1487  1.4925    -4.2073 -0.2279
      1  -3.3179  1.0389    -4.7464 -2.4042
      2  -2.8353  0.7708    -3.5755 -2.3152
      3  -3.1108  0.7010    -3.6790 -2.7497
      4  -3.2663  0.6984    -3.8826 -2.9829
      5  -3.6523  1.1674    -6.5189 -3.0225
      6  -4.4669  1.8020    -8.5138 -2.1820
      7  -3.9850  1.2998    -7.0404 -2.7419
      8  -3.8069  1.0027    -5.4421 -3.0417
      9  -3.6764  0.8241    -4.6255 -3.1142
     10  -3.5854  0.6844    -4.2153 -3.1396
     11  -3.4791  0.6744    -4.1021 -3.0078
     12  -3.3718  1.0235    -4.8495 -2.5050
     13  -3.3094  0.7881    -4.0530 -2.6562
     14  -3.2698  1.5175    -7.2283 -1.5902
     15  -3.1196  1.2038    -5.5920 -1.9019
     16  -3.0291  0.9519    -4.0809 -2.0482
     17  -2.9787  0.7704    -3.8896 -2.1250
     18  -2.7640  1.0260    -3.9249 -1.6456
     19  -2.7030  0.8405    -3.6872 -1.7018

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0987  0.0602     0.0024  0.1895
      1   0.0969  0.0609     0.0013  0.1893
      2   0.0996  0.0599     0.0026  0.1896
      3   0.0999  0.0594     0.0029  0.1895
      4   0.0989  0.0594     0.0029  0.1892
      5   0.0473  0.0417     0.0001  0.1290
      6   0.0134  0.0138     0.0000  0.0378
      7   0.0170  0.0148     0.0000  0.0418
      8   0.0198  0.0149     0.0000  0.0449
      9   0.0226  0.0155     0.0001  0.0481
     10   0.0251  0.0159     0.0004  0.0517
     11   0.0250  0.0160     0.0004  0.0517
     12   0.0157  0.0107     0.0000  0.0322
     13   0.0165  0.0103     0.0001  0.0326
     14   0.0074  0.0055     0.0000  0.0137
     15   0.0083  0.0052     0.0000  0.0139
     16   0.0089  0.0049     0.0001  0.0145
     17   0.0093  0.0046     0.0002  0.0148
     18   0.0073  0.0032     0.0001  0.0111
     19   0.0076  0.0029     0.0002  0.0113

