Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6267  2.7230    -9.0019 -0.5064
      1  -2.4394  1.5192    -4.8242 -0.2786
      2  -1.2766  0.9493    -2.5849 -0.1515
      3  -0.6322  0.7303    -1.3423 -0.0805
      4  -1.0095  0.6781    -1.5604 -0.6608
      5  -1.1786  0.6738    -1.7871 -0.9301
      6  -1.0896  0.5045    -1.3432 -0.9136
      7  -1.0934  0.3850    -1.3239 -1.0676
      8  -1.4209  1.0396    -2.6073 -1.0643
      9  -1.3685  0.8419    -2.2459 -1.0771
     10  -1.5093  0.8731    -2.5615 -1.1137
     11  -1.3838  0.6620    -1.9306 -1.1077
     12  -1.4077  0.5700    -1.9399 -1.1781
     13  -1.3518  0.4286    -1.7498 -1.1697
     14  -1.3396  0.3261    -1.7270 -1.1828
     15  -1.3152  0.2491    -1.5849 -1.1726
     16  -1.3126  0.1943    -1.5840 -1.1822
     17  -1.3121  0.1569    -1.5834 -1.1930
     18  -1.3136  0.1311    -1.5829 -1.2118
     19  -1.3151  0.1135    -1.5825 -1.2315

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0586     0.0073  0.1899
      1   0.1025  0.0585     0.0076  0.1899
      2   0.1033  0.0581     0.0087  0.1900
      3   0.1043  0.0576     0.0098  0.1901
      4   0.1004  0.0587     0.0071  0.1895
      5   0.1000  0.0596     0.0058  0.1897
      6   0.1126  0.0564     0.0130  0.1916
      7   0.1209  0.0532     0.0211  0.1926
      8   0.0433  0.0339     0.0001  0.1059
      9   0.0476  0.0345     0.0016  0.1107
     10   0.0387  0.0288     0.0010  0.0907
     11   0.0440  0.0288     0.0034  0.0952
     12   0.0466  0.0300     0.0045  0.1003
     13   0.0508  0.0297     0.0083  0.1034
     14   0.0521  0.0294     0.0100  0.1044
     15   0.0557  0.0293     0.0138  0.1078
     16   0.0566  0.0291     0.0150  0.1084
     17   0.0575  0.0289     0.0160  0.1090
     18   0.0586  0.0288     0.0172  0.1098
     19   0.0595  0.0286     0.0184  0.1104

