Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6267  2.7230    -9.0019 -0.5064
      1  -2.3131  1.4535    -4.5808 -0.2650
      2  -1.1488  0.9134    -2.3320 -0.1369
      3  -1.7856  0.6881    -2.4671 -1.3323
      4  -1.5074  0.6300    -2.0058 -1.1775
      5  -1.3584  0.6166    -1.7725 -1.0754
      6  -1.3769  0.4697    -1.7628 -1.3262
      7  -1.3540  0.3411    -1.7272 -1.3267
      8  -1.3206  0.7326    -1.7165 -0.9373
      9  -1.3636  0.6120    -1.7149 -1.1251
     10  -1.3250  0.4629    -1.5832 -1.1279
     11  -1.3175  0.3419    -1.5818 -1.1605
     12  -1.3144  0.2549    -1.5810 -1.1867
     13  -1.3035  0.2011    -1.5759 -1.1781
     14  -1.2986  0.1590    -1.5740 -1.1761
     15  -1.3007  0.1259    -1.5740 -1.1927
     16  -1.2987  0.1077    -1.5732 -1.1899
     17  -1.2982  0.0958    -1.5729 -1.1904
     18  -1.3018  0.0836    -1.5731 -1.2122
     19  -1.3039  0.0763    -1.5732 -1.2278

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0586     0.0073  0.1899
      1   0.1025  0.0584     0.0076  0.1899
      2   0.1034  0.0581     0.0085  0.1901
      3   0.1020  0.0588     0.0067  0.1899
      4   0.1026  0.0586     0.0075  0.1900
      5   0.1017  0.0588     0.0074  0.1899
      6   0.1124  0.0557     0.0146  0.1914
      7   0.1145  0.0543     0.0196  0.1916
      8   0.0587  0.0420     0.0030  0.1394
      9   0.0676  0.0436     0.0062  0.1494
     10   0.0726  0.0432     0.0098  0.1527
     11   0.0748  0.0424     0.0137  0.1538
     12   0.0765  0.0418     0.0164  0.1547
     13   0.0812  0.0419     0.0196  0.1586
     14   0.0843  0.0417     0.0224  0.1609
     15   0.0854  0.0412     0.0243  0.1614
     16   0.0879  0.0410     0.0267  0.1631
     17   0.0892  0.0407     0.0283  0.1638
     18   0.0903  0.0403     0.0300  0.1643
     19   0.0910  0.0400     0.0313  0.1645

