trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  632 360.00  0.00 800.00  1.00  1
  1  788 440.00  0.00 800.00 104.00  0
  2  693 390.00  0.00 800.00 12.90  0
  3  742 420.00  0.00 800.00  3.00  0
  4  687 390.00  0.00 800.00  2.00  1
  5  652 370.00  0.00 800.00  3.00  1
  6  617 350.00  0.00 800.00  4.30  0
  7  634 360.00  0.00 800.00  3.00  1
  8  760 430.00  0.00 800.00  3.00  1
  9  760 440.00  0.00 800.00  2.00  1
 10  742 420.00  0.00 800.00  3.00  1
 11  654 370.00  0.00 800.00  6.44  0
 12  724 410.00  0.00 800.00  3.00  1
 13  779 440.00  0.00 800.00  4.30  0
 14  724 400.00  0.00 800.00  2.00  1
 15  724 420.00  0.00 800.00  4.30  0
 16  724 400.00  0.00 800.00  2.00  1
 17  724 410.00  0.00 800.00  2.00  1
 18  724 430.00  0.00 800.00  2.00  1
 19  724 430.00  0.00 800.00  2.00  1
