Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.5046  2.2342    -9.0914 -2.1589
      1  -7.4226  1.2257    -6.5451 -5.8888
      2  -8.3155  0.8797    -3.2960 -7.6001
      3  -8.7010  0.7787    -1.8467 -8.2034
      4  -8.8685  0.6709    -1.3008 -8.5082
      5  -8.9775  0.5764    -0.9725 -8.7224
      6  -9.0068  0.4313    -0.9582 -8.7432
      7  -9.0226  0.3336    -0.9489 -8.7561
      8  -9.0958  0.2918    -0.7100 -8.9528
      9  -9.1106  0.2344    -0.6835 -8.9647
     10  -9.1214  0.1930    -0.6624 -8.9739
     11  -9.1294  0.1642    -0.6450 -8.9812
     12  -9.1310  0.1466    -0.6435 -8.9824
     13  -9.1324  0.1366    -0.6413 -8.9838
     14  -9.0816  0.1942    -0.8118 -8.9494
     15  -9.1013  0.1748    -0.7423 -8.9636
     16  -9.1035  0.1588    -0.7391 -8.9655
     17  -9.1195  0.1454    -0.6853 -8.9768
     18  -9.1207  0.1384    -0.6832 -8.9780
     19  -9.1216  0.1344    -0.6815 -8.9789

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1038  0.0580     0.0079  0.1901
      1   0.1039  0.0579     0.0083  0.1901
      2   0.1048  0.0575     0.0096  0.1902
      3   0.1073  0.0568     0.0118  0.1906
      4   0.1135  0.0550     0.0171  0.1915
      5   0.1194  0.0532     0.0230  0.1924
      6   0.1224  0.0512     0.0300  0.1926
      7   0.1247  0.0497     0.0353  0.1928
      8   0.1279  0.0488     0.0384  0.1933
      9   0.1332  0.0467     0.0454  0.1940
     10   0.1377  0.0447     0.0522  0.1945
     11   0.1415  0.0428     0.0585  0.1949
     12   0.1423  0.0421     0.0610  0.1950
     13   0.1435  0.0412     0.0639  0.1951
     14   0.1151  0.0442     0.0417  0.1861
     15   0.1186  0.0438     0.0445  0.1875
     16   0.1205  0.0430     0.0477  0.1879
     17   0.1238  0.0426     0.0506  0.1891
     18   0.1253  0.0419     0.0531  0.1894
     19   0.1266  0.0413     0.0555  0.1896

