Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6165  2.7282    -9.0008 -0.4893
      1  -2.1789  1.3963    -4.3384 -0.2387
      2  -3.2037  0.8627    -4.4337 -2.1845
      3  -2.5448  0.6345    -3.2060 -2.1145
      4  -2.8213  0.5562    -3.3783 -2.5246
      5  -2.9739  0.5408    -3.5552 -2.7367
      6  -2.9035  0.3829    -3.1637 -2.7309
      7  -2.9210  0.2941    -3.1631 -2.9070
      8  -2.9081  0.2079    -3.1591 -2.9073
      9  -2.8770  0.4325    -3.1600 -2.6770
     10  -2.7775  0.6220    -3.1579 -2.5163
     11  -2.7008  0.5680    -3.1233 -2.4627
     12  -2.6571  0.4607    -3.0422 -2.4655
     13  -2.6008  0.9541    -3.2185 -1.8008
     14  -2.6111  0.7443    -3.0764 -2.1394
     15  -2.6174  0.5811    -3.0241 -2.3256
     16  -2.6283  0.4595    -3.0013 -2.4090
     17  -2.5823  0.7388    -3.0569 -2.1917
     18  -2.5601  0.5680    -2.9712 -2.2839
     19  -2.5609  0.4515    -2.9349 -2.3817

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1021  0.0586     0.0071  0.1899
      2   0.1019  0.0588     0.0067  0.1899
      3   0.1018  0.0590     0.0062  0.1899
      4   0.1021  0.0589     0.0064  0.1900
      5   0.1010  0.0592     0.0060  0.1898
      6   0.1122  0.0558     0.0142  0.1914
      7   0.1206  0.0530     0.0220  0.1925
      8   0.1229  0.0512     0.0288  0.1927
      9   0.0752  0.0455     0.0088  0.1599
     10   0.0483  0.0315     0.0024  0.1041
     11   0.0507  0.0326     0.0034  0.1088
     12   0.0552  0.0334     0.0059  0.1144
     13   0.0235  0.0173     0.0001  0.0534
     14   0.0265  0.0173     0.0004  0.0559
     15   0.0293  0.0173     0.0021  0.0585
     16   0.0319  0.0174     0.0043  0.0609
     17   0.0211  0.0117     0.0004  0.0391
     18   0.0224  0.0114     0.0018  0.0398
     19   0.0238  0.0113     0.0033  0.0408

