trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  361 210.00  0.00 800.00  0.71  1
  1  698 390.00  0.00 800.00 104.00  0
  2  745 420.00  0.00 800.00  8.60  0
  3  652 370.00  0.00 800.00  3.00  1
  4  654 370.00  0.00 800.00  6.44  1
  5  655 370.00  0.00 800.00  8.60  1
  6  674 380.00  0.00 800.00 10.80  1
  7  658 370.00  0.00 800.00 17.20  1
  8  643 360.00  0.00 800.00 52.00  0
  9  749 420.00  0.00 800.00 21.50  0
 10  730 410.00  0.00 800.00 17.20  0
 11  712 400.00  0.00 800.00 17.20  0
 12  693 390.00  0.00 800.00 12.90  1
 13  675 380.00  0.00 800.00 12.90  1
 14  766 430.00  0.00 800.00 17.20  0
 15  621 350.00  0.00 800.00 12.90  1
 16  748 420.00  0.00 800.00 17.20  0
 17  639 360.00  0.00 800.00 12.90  1
 18  748 420.00  0.00 800.00 21.50  0
 19  639 370.00  0.00 800.00 17.20  1
