Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6122  2.7299    -9.0003 -0.4852
      1  -2.4430  1.5342    -4.8503 -0.2643
      2  -3.7279  0.8770    -4.9739 -2.6990
      3  -3.1692  0.6142    -3.9372 -2.6450
      4  -2.7791  0.5652    -3.3502 -2.4075
      5  -2.6033  0.5760    -3.0775 -2.1264
      6  -2.6721  0.4014    -3.0765 -2.6388
      7  -2.8961  0.7457    -3.6019 -2.5713
      8  -2.9800  0.6856    -3.6598 -2.6771
      9  -2.9083  0.5404    -3.3119 -2.6763
     10  -2.9022  0.4102    -3.2589 -2.7061
     11  -2.8640  0.3757    -3.1577 -2.6813
     12  -2.8462  0.2925    -3.1518 -2.6805
     13  -2.7917  0.3018    -3.1452 -2.6586
     14  -2.8654  0.2680    -3.1519 -2.7046
     15  -2.8719  0.2045    -3.1517 -2.7294
     16  -2.8752  0.1586    -3.1515 -2.7487
     17  -2.8694  0.1351    -3.1502 -2.7377
     18  -2.8333  0.1598    -3.1473 -2.6862
     19  -2.8184  0.1508    -3.1456 -2.6783

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1017  0.0587     0.0070  0.1898
      2   0.1011  0.0589     0.0062  0.1897
      3   0.1023  0.0586     0.0073  0.1899
      4   0.0995  0.0594     0.0053  0.1895
      5   0.0983  0.0603     0.0043  0.1895
      6   0.1117  0.0566     0.0117  0.1915
      7   0.0539  0.0404     0.0005  0.1300
      8   0.0552  0.0406     0.0011  0.1319
      9   0.0630  0.0410     0.0042  0.1393
     10   0.0667  0.0404     0.0083  0.1418
     11   0.0688  0.0403     0.0104  0.1440
     12   0.0729  0.0400     0.0148  0.1475
     13   0.0654  0.0355     0.0140  0.1303
     14   0.0717  0.0383     0.0158  0.1420
     15   0.0745  0.0377     0.0196  0.1438
     16   0.0763  0.0373     0.0222  0.1448
     17   0.0798  0.0376     0.0247  0.1489
     18   0.0716  0.0343     0.0225  0.1344
     19   0.0735  0.0348     0.0238  0.1376

