trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  125  70.00  0.00 800.00 520.00  0
  1  655 370.00  0.00 800.00  8.60  1
  2  695 390.00  0.00 800.00 21.50  0
  3  693 390.00  0.00 800.00 12.90  0
  4  745 420.00  0.00 800.00  8.60  1
  5  764 430.00  0.00 800.00 10.80  1
  6  693 390.00  0.00 800.00 12.90  0
  7  711 400.00  0.00 800.00 12.90  0
  8  690 390.00  0.00 800.00  6.44  0
  9 1419 790.00  0.00 800.00 156.00  0
 10 1419 790.00  0.00 800.00 260.00  0
 11 1420 790.00  0.00 800.00 260.00  0
 12 1420 770.00  0.00 800.00 156.00  0
 13  546 310.00  0.00 800.00  6.44  1
 14  546 310.00  0.00 800.00  4.30  1
 15  618 350.00  0.00 800.00  6.44  1
 16  837 470.00  0.00 800.00 12.90  0
 17  583 330.00  0.00 800.00  8.60  1
 18  801 450.00  0.00 800.00 12.90  0
 19  673 380.00  0.00 800.00  8.60  0
