Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.4068  1.8485    -9.1900 -3.7318
      1  -4.9448  1.2554    -6.5232 -2.5854
      2  -4.1715  1.1403    -5.2648 -1.5671
      3  -3.4912  1.2492    -4.6400 -0.7895
      4  -2.5403  1.3770    -4.1520 -0.3387
      5  -1.5941  1.2139    -3.3269 -0.1762
      6  -2.3155  0.9865    -3.6272 -1.1169
      7  -1.9401  0.9947    -3.0851 -0.7758
      8  -1.5992  1.2383    -3.2651 -0.3572
      9  -1.3280  1.5150    -4.8536 -0.1632
     10  -1.1514  1.1896    -2.5753 -0.1580
     11  -0.9200  1.3143    -2.8297 -0.0893
     12  -0.7904  1.0212    -1.9528 -0.0870
     13  -0.9658  1.0103    -2.0972 -0.1544
     14  -1.0694  0.9165    -2.1241 -0.2793
     15  -1.1400  0.8050    -2.1378 -0.4075
     16  -1.0320  0.6812    -1.8877 -0.3716
     17  -0.9297  0.6009    -1.7142 -0.3271
     18  -0.9799  0.5209    -1.7353 -0.4531
     19  -1.0229  0.4553    -1.7541 -0.5722

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0986  0.0599     0.0040  0.1894
      1   0.0961  0.0604     0.0033  0.1890
      2   0.0920  0.0609     0.0029  0.1883
      3   0.0786  0.0610     0.0017  0.1851
      4   0.0399  0.0391     0.0006  0.1247
      5   0.0235  0.0184     0.0004  0.0559
      6   0.0251  0.0202     0.0003  0.0612
      7   0.0229  0.0184     0.0002  0.0556
      8   0.0149  0.0117     0.0001  0.0341
      9   0.0101  0.0068     0.0000  0.0197
     10   0.0106  0.0065     0.0001  0.0199
     11   0.0091  0.0051     0.0001  0.0157
     12   0.0095  0.0049     0.0002  0.0160
     13   0.0097  0.0051     0.0002  0.0168
     14   0.0102  0.0055     0.0003  0.0182
     15   0.0109  0.0057     0.0004  0.0191
     16   0.0116  0.0060     0.0006  0.0199
     17   0.0122  0.0062     0.0007  0.0205
     18   0.0130  0.0065     0.0008  0.0218
     19   0.0138  0.0066     0.0010  0.0232

