Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6615  2.7062    -9.0057 -0.5576
      1  -6.9289  1.4529    -8.3376 -4.9142
      2  -5.6510  0.8216    -6.8098 -4.7824
      3  -5.1090  0.6204    -5.8030 -4.6659
      4  -5.4002  0.5030    -5.9819 -5.1411
      5  -5.5561  0.4896    -6.1185 -5.3705
      6  -5.5082  0.3512    -5.7983 -5.3733
      7  -5.5340  0.2645    -5.7929 -5.5358
      8  -5.5395  0.2004    -5.7920 -5.5391
      9  -5.5369  0.1454    -5.7905 -5.5393
     10  -5.5280  0.1033    -5.7826 -5.5391
     11  -5.4841  0.2549    -5.7829 -5.3326
     12  -5.3526  0.3924    -5.7727 -5.2717
     13  -5.3565  0.3036    -5.7682 -5.2744
     14  -5.3583  0.2439    -5.7651 -5.2761
     15  -5.3687  0.1975    -5.7654 -5.2823
     16  -5.3685  0.1725    -5.7639 -5.2828
     17  -5.3725  0.1547    -5.7641 -5.2854
     18  -5.3781  0.1449    -5.7650 -5.2879
     19  -5.3805  0.1395    -5.7653 -5.2891

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1024  0.0586     0.0072  0.1899
      1   0.1019  0.0587     0.0068  0.1899
      2   0.1011  0.0592     0.0056  0.1898
      3   0.1013  0.0593     0.0054  0.1899
      4   0.1022  0.0588     0.0064  0.1900
      5   0.1013  0.0592     0.0060  0.1899
      6   0.1124  0.0559     0.0139  0.1915
      7   0.1201  0.0531     0.0220  0.1924
      8   0.1226  0.0514     0.0281  0.1926
      9   0.1235  0.0506     0.0309  0.1927
     10   0.1293  0.0477     0.0407  0.1933
     11   0.0795  0.0432     0.0153  0.1590
     12   0.0526  0.0311     0.0071  0.1075
     13   0.0538  0.0306     0.0093  0.1081
     14   0.0548  0.0303     0.0110  0.1087
     15   0.0565  0.0299     0.0140  0.1098
     16   0.0571  0.0297     0.0149  0.1101
     17   0.0580  0.0295     0.0161  0.1107
     18   0.0596  0.0294     0.0177  0.1122
     19   0.0605  0.0292     0.0190  0.1129

