Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.1128  1.5217    -4.2115 -0.2216
      1  -1.0937  1.0797    -2.2051 -0.1192
      2  -0.5846  0.9914    -1.2909 -0.0653
      3  -0.3297  0.9971    -0.7958 -0.0376
      4  -0.4499  0.9818    -0.9581 -0.1470
      5  -0.9950  1.6760    -5.5946 -0.2477
      6  -1.0216  1.5612    -5.0777 -0.3234
      7  -1.8093  2.1651    -7.5974 -0.4124
      8  -1.4080  1.7327    -6.2058 -0.4075
      9  -1.1570  1.3393    -3.6491 -0.4050
     10  -0.9573  1.0909    -2.0259 -0.3812
     11  -0.8258  0.8807    -1.4868 -0.3650
     12  -1.1630  1.2929    -3.4012 -0.4568
     13  -1.0100  1.0189    -1.7894 -0.4457
     14  -0.9620  0.8027    -1.5859 -0.5427
     15  -0.9404  0.6367    -1.5533 -0.5740
     16  -0.8787  0.5157    -1.4139 -0.5663
     17  -0.8902  0.4236    -1.4099 -0.6042
     18  -0.8298  0.3796    -1.3014 -0.5804
     19  -0.7948  0.3169    -1.2663 -0.5728

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0980  0.0604     0.0021  0.1894
      1   0.0997  0.0598     0.0029  0.1896
      2   0.1003  0.0594     0.0035  0.1896
      3   0.1021  0.0592     0.0039  0.1900
      4   0.1002  0.0600     0.0032  0.1899
      5   0.0416  0.0378     0.0000  0.1148
      6   0.0433  0.0387     0.0000  0.1185
      7   0.0151  0.0152     0.0000  0.0414
      8   0.0173  0.0151     0.0000  0.0434
      9   0.0186  0.0149     0.0001  0.0445
     10   0.0215  0.0154     0.0001  0.0476
     11   0.0240  0.0158     0.0008  0.0509
     12   0.0153  0.0104     0.0001  0.0318
     13   0.0168  0.0104     0.0002  0.0330
     14   0.0180  0.0104     0.0008  0.0339
     15   0.0191  0.0103     0.0014  0.0346
     16   0.0205  0.0105     0.0020  0.0366
     17   0.0216  0.0106     0.0027  0.0381
     18   0.0227  0.0108     0.0034  0.0395
     19   0.0239  0.0110     0.0045  0.0407

