Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.5061  2.2249    -9.0906 -2.1818
      1  -3.7166  1.2421    -5.6694 -1.9968
      2  -4.7411  0.7502    -5.7696 -3.9724
      3  -4.2170  0.5756    -4.8966 -3.7813
      4  -4.0483  0.4972    -4.5410 -3.7155
      5  -4.2239  0.4423    -4.6665 -4.0398
      6  -4.1955  0.3391    -4.4749 -4.0477
      7  -4.2194  0.2442    -4.4747 -4.2215
      8  -4.2209  0.1792    -4.4741 -4.2236
      9  -4.2207  0.1357    -4.4737 -4.2243
     10  -4.2189  0.1035    -4.4727 -4.2244
     11  -4.2911  0.2549    -4.7108 -4.2273
     12  -4.2915  0.2065    -4.7088 -4.2293
     13  -4.2915  0.1759    -4.7074 -4.2304
     14  -4.2375  0.1294    -4.5993 -4.2267
     15  -4.2375  0.1101    -4.5966 -4.2273
     16  -4.2334  0.0919    -4.5680 -4.2272
     17  -4.2336  0.0845    -4.5665 -4.2276
     18  -4.2321  0.0777    -4.5534 -4.2276
     19  -4.2326  0.0745    -4.5525 -4.2282

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0067  0.1898
      1   0.1018  0.0587     0.0067  0.1898
      2   0.1011  0.0589     0.0060  0.1897
      3   0.0997  0.0590     0.0054  0.1894
      4   0.1025  0.0583     0.0072  0.1899
      5   0.1058  0.0579     0.0086  0.1906
      6   0.1142  0.0554     0.0157  0.1917
      7   0.1225  0.0519     0.0265  0.1927
      8   0.1241  0.0506     0.0313  0.1928
      9   0.1247  0.0500     0.0333  0.1928
     10   0.1254  0.0495     0.0353  0.1929
     11   0.0687  0.0395     0.0136  0.1430
     12   0.0698  0.0391     0.0153  0.1436
     13   0.0706  0.0389     0.0165  0.1440
     14   0.0781  0.0405     0.0199  0.1535
     15   0.0786  0.0403     0.0210  0.1538
     16   0.0799  0.0399     0.0226  0.1544
     17   0.0803  0.0398     0.0233  0.1546
     18   0.0808  0.0396     0.0242  0.1549
     19   0.0814  0.0394     0.0251  0.1552

