Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.2546  1.3783    -3.4954 -0.1248
      1  -1.7563  1.2303    -3.9545 -1.0691
      2  -1.4401  1.1837    -3.1274 -0.8958
      3  -1.2871  1.1822    -2.7973 -0.7805
      4  -1.2340  0.9287    -1.5994 -1.0629
      5  -1.1518  0.6736    -1.5087 -1.0638
      6  -1.1239  0.4971    -1.4826 -1.0703
      7  -1.1071  0.3659    -1.4675 -1.0732
      8  -1.0905  0.2637    -1.4252 -1.0732
      9  -1.0869  0.1972    -1.4214 -1.0747
     10  -1.0847  0.1508    -1.4192 -1.0753
     11  -1.0818  0.1162    -1.4077 -1.0753
     12  -1.0802  0.0943    -1.3984 -1.0752
     13  -1.0801  0.0824    -1.3992 -1.0755
     14  -1.0784  0.0728    -1.3823 -1.0754
     15  -1.0779  0.0683    -1.3777 -1.0754
     16  -1.0783  0.0667    -1.3816 -1.0755
     17  -1.0784  0.0658    -1.3829 -1.0755
     18  -1.0784  0.0652    -1.3828 -1.0755
     19  -1.0780  0.0640    -1.3772 -1.0755

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0955  0.0616     0.0001  0.1891
      1   0.0945  0.0619     0.0001  0.1889
      2   0.0958  0.0619     0.0001  0.1893
      3   0.0953  0.0621     0.0001  0.1892
      4   0.1082  0.0588     0.0022  0.1911
      5   0.1131  0.0559     0.0128  0.1915
      6   0.1178  0.0531     0.0230  0.1920
      7   0.1208  0.0512     0.0297  0.1922
      8   0.1232  0.0496     0.0351  0.1924
      9   0.1254  0.0483     0.0392  0.1927
     10   0.1271  0.0474     0.0424  0.1928
     11   0.1277  0.0469     0.0439  0.1929
     12   0.1281  0.0465     0.0451  0.1929
     13   0.1294  0.0459     0.0474  0.1930
     14   0.1300  0.0454     0.0489  0.1931
     15   0.1302  0.0453     0.0494  0.1931
     16   0.1319  0.0445     0.0517  0.1933
     17   0.1328  0.0440     0.0533  0.1934
     18   0.1330  0.0439     0.0538  0.1934
     19   0.1332  0.0437     0.0544  0.1934

