Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.1984  1.4081    -7.2253 -5.4998
      1  -6.1969  0.9780    -7.3636 -5.3036
      2  -5.6427  0.8594    -6.4463 -4.8516
      3  -5.2867  0.9720    -6.0189 -3.5166
      4  -4.8167  1.3449    -5.8788 -1.5763
      5  -3.7401  1.8632    -6.4462 -0.5312
      6  -2.6157  1.9521    -6.8426 -0.2596
      7  -1.9304  1.9170    -6.6977 -0.1576
      8  -1.6778  1.6127    -4.9580 -0.1484
      9  -1.2185  1.4996    -4.2853 -0.0987
     10  -1.0635  1.2177    -2.9867 -0.0954
     11  -1.5060  1.3057    -3.6843 -0.2252
     12  -1.1935  1.2010    -2.8636 -0.1548
     13  -1.4511  1.1838    -3.1345 -0.3211
     14  -1.3624  0.9765    -2.7628 -0.3194
     15  -1.5529  0.9125    -2.8938 -0.5705
     16  -1.3832  0.7941    -2.4961 -0.4960
     17  -1.5138  0.7248    -2.5807 -0.7244
     18  -1.4016  0.6350    -2.3344 -0.6591
     19  -1.4752  0.5663    -2.3637 -0.8372

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0990  0.0600     0.0023  0.1895
      1   0.0974  0.0606     0.0016  0.1893
      2   0.0957  0.0608     0.0009  0.1888
      3   0.0891  0.0619     0.0001  0.1875
      4   0.0605  0.0575     0.0001  0.1734
      5   0.0123  0.0128     0.0000  0.0345
      6   0.0068  0.0045     0.0000  0.0122
      7   0.0066  0.0041     0.0000  0.0114
      8   0.0073  0.0037     0.0000  0.0118
      9   0.0074  0.0037     0.0001  0.0119
     10   0.0078  0.0034     0.0001  0.0121
     11   0.0074  0.0032     0.0001  0.0112
     12   0.0075  0.0032     0.0001  0.0114
     13   0.0076  0.0033     0.0001  0.0118
     14   0.0078  0.0031     0.0002  0.0119
     15   0.0080  0.0033     0.0003  0.0124
     16   0.0084  0.0036     0.0004  0.0129
     17   0.0087  0.0038     0.0004  0.0133
     18   0.0091  0.0041     0.0005  0.0137
     19   0.0095  0.0043     0.0005  0.0145

