Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.7057  1.2880    -5.2440 -6.4346
      1  -6.9634  1.0555    -8.0884 -6.0265
      2  -6.5270  1.0377    -7.3452 -5.1200
      3  -6.3267  1.0582    -7.0520 -4.5378
      4  -5.6678  1.6204    -7.1429 -1.7150
      5  -4.5908  2.0713    -7.8874 -0.7238
      6  -5.1497  1.6381    -7.5142 -1.5921
      7  -5.2393  1.4074    -6.9324 -2.3058
      8  -4.5324  1.6632    -7.3013 -1.2726
      9  -4.5411  1.4795    -6.5644 -1.6056
     10  -4.8817  1.1589    -6.4841 -3.0646
     11  -4.9005  1.0196    -6.3361 -3.4097
     12  -4.4689  1.0911    -6.0092 -2.7682
     13  -4.1193  1.1248    -5.6528 -2.2422
     14  -4.3544  0.9133    -5.6721 -3.1714
     15  -4.0201  1.0633    -5.4733 -2.4919
     16  -4.0026  0.9300    -5.2991 -2.6837
     17  -4.1994  0.7877    -5.3837 -3.2288
     18  -4.3580  0.7074    -5.4677 -3.5417
     19  -4.2271  0.6505    -5.2283 -3.4714

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0986  0.0606     0.0001  0.1895
      1   0.0963  0.0616     0.0001  0.1893
      2   0.0936  0.0625     0.0001  0.1890
      3   0.0918  0.0633     0.0001  0.1889
      4   0.0333  0.0375     0.0000  0.1096
      5   0.0074  0.0076     0.0000  0.0193
      6   0.0092  0.0085     0.0000  0.0224
      7   0.0105  0.0083     0.0000  0.0236
      8   0.0065  0.0045     0.0000  0.0120
      9   0.0073  0.0042     0.0000  0.0123
     10   0.0079  0.0043     0.0001  0.0131
     11   0.0083  0.0040     0.0001  0.0132
     12   0.0076  0.0034     0.0001  0.0118
     13   0.0073  0.0032     0.0001  0.0112
     14   0.0077  0.0033     0.0001  0.0120
     15   0.0070  0.0029     0.0001  0.0098
     16   0.0073  0.0026     0.0001  0.0100
     17   0.0075  0.0027     0.0002  0.0108
     18   0.0077  0.0028     0.0003  0.0112
     19   0.0079  0.0030     0.0003  0.0118

