Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.2298  1.9657    -6.3635 -0.3429
      1  -4.8928  1.0822    -6.5304 -3.5161
      2  -4.0826  0.7090    -4.9845 -3.4402
      3  -3.6916  0.6049    -4.3441 -3.2621
      4  -3.3979  0.6984    -3.9434 -2.7272
      5  -3.0443  1.2131    -4.5334 -1.0108
      6  -3.2773  0.8749    -4.1020 -2.4660
      7  -3.1480  0.8321    -3.7686 -2.2936
      8  -2.9187  1.2537    -5.3034 -1.2371
      9  -3.0084  0.9725    -3.9529 -2.0707
     10  -3.0359  0.7618    -3.6771 -2.4606
     11  -2.9245  1.1282    -4.9990 -1.9302
     12  -2.8348  0.8754    -3.6583 -2.0453
     13  -2.8524  0.6960    -3.5577 -2.3032
     14  -2.8757  0.5651    -3.5149 -2.4487
     15  -2.9014  0.4694    -3.5036 -2.5796
     16  -2.8533  0.3906    -3.3934 -2.5617
     17  -2.7646  0.4120    -3.3060 -2.4520
     18  -2.7812  0.3409    -3.3053 -2.5289
     19  -2.7164  0.3268    -3.1597 -2.4674

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1007  0.0592     0.0052  0.1897
      1   0.1003  0.0594     0.0048  0.1897
      2   0.1012  0.0593     0.0049  0.1899
      3   0.1004  0.0594     0.0046  0.1897
      4   0.0935  0.0617     0.0017  0.1888
      5   0.0340  0.0350     0.0001  0.1039
      6   0.0437  0.0371     0.0001  0.1153
      7   0.0452  0.0382     0.0001  0.1197
      8   0.0182  0.0160     0.0000  0.0465
      9   0.0216  0.0166     0.0001  0.0503
     10   0.0245  0.0168     0.0001  0.0532
     11   0.0146  0.0104     0.0000  0.0309
     12   0.0155  0.0100     0.0001  0.0314
     13   0.0170  0.0101     0.0005  0.0327
     14   0.0184  0.0102     0.0010  0.0339
     15   0.0197  0.0103     0.0016  0.0354
     16   0.0211  0.0105     0.0024  0.0373
     17   0.0201  0.0101     0.0020  0.0351
     18   0.0213  0.0101     0.0029  0.0366
     19   0.0217  0.0104     0.0030  0.0378

