trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1024 570.00  0.00 800.00 260.00  0
  1  732 410.00  0.00 800.00 26.00  1
  2  645 360.00  0.00 800.00 156.00  0
  3  769 430.00  0.00 800.00 52.00  0
  4  822 460.00  0.00 800.00 26.00  0
  5  714 400.00  0.00 800.00 26.00  0
  6  783 440.00  0.00 800.00 12.90  1
  7  732 410.00  0.00 800.00 26.00  0
  8  730 410.00  0.00 800.00 17.20  0
  9  709 400.00  0.00 800.00  8.60  1
 10  621 350.00  0.00 800.00 12.90  1
 11  622 350.00  0.00 800.00 17.20  0
 12 1421 790.00  0.00 800.00 520.00  0
 13  566 320.00  0.00 800.00 10.80  1
 14  585 330.00  0.00 800.00 12.90  1
 15  639 360.00  0.00 800.00 12.90  1
 16  803 450.00  0.00 800.00 21.50  0
 17  676 380.00  0.00 800.00 17.20  0
 18  585 330.00  0.00 800.00 12.90  1
 19  694 390.00  0.00 800.00 17.20  0
