Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.0795  2.4673    -9.0477 -1.3636
      1  -7.1617  1.3393    -7.4985 -5.3759
      2  -6.0201  0.7981    -7.0907 -5.2712
      3  -5.6084  0.6165    -6.3159 -5.1204
      4  -5.9084  0.5043    -6.4793 -5.6499
      5  -6.0575  0.4778    -6.5599 -5.8791
      6  -6.0194  0.3566    -6.3159 -5.8782
      7  -6.0515  0.2694    -6.3162 -6.0608
      8  -6.0573  0.2005    -6.3157 -6.0623
      9  -6.0603  0.1541    -6.3152 -6.0634
     10  -6.0620  0.1232    -6.3149 -6.0646
     11  -6.0626  0.1043    -6.3147 -6.0650
     12  -6.0630  0.0922    -6.3144 -6.0655
     13  -6.0630  0.0850    -6.3143 -6.0658
     14  -6.0630  0.0806    -6.3142 -6.0659
     15  -6.0630  0.0773    -6.3140 -6.0661
     16  -6.0631  0.0743    -6.3138 -6.0665
     17  -6.0630  0.0726    -6.3137 -6.0666
     18  -6.0631  0.0704    -6.3136 -6.0669
     19  -6.0631  0.0685    -6.3135 -6.0672

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1025  0.0584     0.0078  0.1899
      1   0.1024  0.0584     0.0078  0.1899
      2   0.1010  0.0589     0.0062  0.1897
      3   0.1016  0.0584     0.0072  0.1897
      4   0.1028  0.0580     0.0085  0.1899
      5   0.1022  0.0578     0.0088  0.1896
      6   0.1129  0.0551     0.0165  0.1913
      7   0.1211  0.0524     0.0245  0.1925
      8   0.1221  0.0515     0.0280  0.1925
      9   0.1231  0.0507     0.0306  0.1926
     10   0.1241  0.0500     0.0332  0.1927
     11   0.1245  0.0496     0.0345  0.1927
     12   0.1251  0.0492     0.0359  0.1928
     13   0.1254  0.0490     0.0367  0.1928
     14   0.1256  0.0488     0.0373  0.1928
     15   0.1259  0.0486     0.0381  0.1928
     16   0.1264  0.0482     0.0392  0.1929
     17   0.1265  0.0481     0.0397  0.1929
     18   0.1269  0.0478     0.0407  0.1929
     19   0.1273  0.0476     0.0416  0.1929

