Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.0795  2.4673    -9.0477 -1.3636
      1  -7.1773  1.3314    -7.4428 -5.4003
      2  -8.0881  0.9036    -4.1845 -7.1529
      3  -7.4787  0.7133    -8.4127 -7.0203
      4  -7.1878  0.6287    -7.8329 -6.8734
      5  -7.3519  0.5999    -7.9478 -7.1520
      6  -7.5106  0.9891    -8.6779 -7.0768
      7  -7.6412  0.9072    -8.8139 -7.3762
      8  -7.8097  1.3429    -8.7272 -5.5591
      9  -7.9512  1.0418    -8.5648 -7.3869
     10  -7.8824  0.8829    -9.0727 -7.4284
     11  -7.8228  0.7340    -8.8252 -7.4490
     12  -7.7208  0.8041    -8.7217 -7.3740
     13  -7.6787  0.7131    -8.5305 -7.3775
     14  -7.6590  0.5725    -8.3263 -7.3903
     15  -7.7057  0.4629    -8.3285 -7.4661
     16  -7.8128  0.5694    -8.5676 -7.5660
     17  -7.7937  0.4568    -8.3937 -7.5842
     18  -7.8607  0.4330    -8.4480 -7.6531
     19  -7.8389  0.3519    -8.3655 -7.6529

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1025  0.0584     0.0078  0.1899
      1   0.1026  0.0584     0.0079  0.1899
      2   0.1035  0.0579     0.0093  0.1900
      3   0.1012  0.0588     0.0074  0.1898
      4   0.1026  0.0587     0.0070  0.1901
      5   0.1033  0.0581     0.0080  0.1900
      6   0.0579  0.0460     0.0001  0.1487
      7   0.0611  0.0478     0.0010  0.1558
      8   0.0260  0.0215     0.0001  0.0651
      9   0.0272  0.0213     0.0002  0.0660
     10   0.0315  0.0227     0.0011  0.0722
     11   0.0357  0.0238     0.0024  0.0776
     12   0.0332  0.0227     0.0015  0.0731
     13   0.0367  0.0241     0.0024  0.0791
     14   0.0401  0.0244     0.0044  0.0825
     15   0.0433  0.0246     0.0072  0.0861
     16   0.0359  0.0205     0.0043  0.0704
     17   0.0385  0.0204     0.0071  0.0729
     18   0.0396  0.0211     0.0074  0.0751
     19   0.0422  0.0211     0.0092  0.0778

