Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.9309  2.5505    -9.0326 -1.0854
      1  -2.8848  1.4261    -5.1231 -0.8714
      2  -3.9884  0.8511    -5.2280 -2.9721
      3  -4.5212  0.6255    -5.3213 -3.9764
      4  -4.2183  0.4574    -4.7457 -3.9241
      5  -4.3663  0.3767    -4.8480 -4.2169
      6  -4.2217  0.3330    -4.6322 -4.0771
      7  -4.2410  0.2521    -4.6304 -4.2229
      8  -4.2183  0.1814    -4.4733 -4.2226
      9  -4.2165  0.1363    -4.4723 -4.2230
     10  -4.2179  0.1037    -4.4721 -4.2243
     11  -4.2214  0.0789    -4.4720 -4.2278
     12  -4.2912  0.2113    -4.7065 -4.2306
     13  -4.4213  0.2665    -4.7388 -4.2571
     14  -4.4695  0.2288    -4.7488 -4.3360
     15  -4.4847  0.1846    -4.7481 -4.4798
     16  -4.4749  0.1376    -4.7350 -4.4796
     17  -4.4704  0.1068    -4.7315 -4.4795
     18  -4.4665  0.0917    -4.7294 -4.4627
     19  -4.4669  0.0783    -4.7293 -4.4723

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0068  0.1898
      1   0.1018  0.0587     0.0070  0.1898
      2   0.1016  0.0588     0.0066  0.1898
      3   0.1019  0.0587     0.0068  0.1899
      4   0.1045  0.0580     0.0093  0.1903
      5   0.1076  0.0568     0.0123  0.1907
      6   0.1091  0.0564     0.0133  0.1909
      7   0.1166  0.0539     0.0208  0.1919
      8   0.1239  0.0509     0.0300  0.1928
      9   0.1247  0.0501     0.0326  0.1928
     10   0.1256  0.0494     0.0354  0.1929
     11   0.1292  0.0475     0.0415  0.1933
     12   0.0728  0.0398     0.0160  0.1471
     13   0.0547  0.0310     0.0105  0.1103
     14   0.0586  0.0330     0.0116  0.1182
     15   0.0628  0.0336     0.0140  0.1230
     16   0.0660  0.0332     0.0173  0.1254
     17   0.0685  0.0329     0.0207  0.1274
     18   0.0722  0.0334     0.0229  0.1319
     19   0.0724  0.0333     0.0234  0.1320

